date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2023-02-21,SELL,2023-02-21T15:11:00+00:00,12214.25,12161.25,EOD,3,75.75,0.6997,313.56,False
2023-02-22,SELL,2023-02-22T15:02:00+00:00,12110.5,12089.75,EOD,3,64.0,0.3242,120.06,False
2023-02-23,SELL,2023-02-23T15:07:00+00:00,12185.0,12081.5,EOD,3,74.75,1.3846,616.56,False
2023-02-24,SELL,2023-02-24T15:08:00+00:00,11950.0,11973.5,EOD,2,93.0,-0.2527,-96.96,False
2023-02-27,BUY,2023-02-27T15:04:00+00:00,12157.0,12106.25,STOP,4,50.75,-1.0,-411.92,False
2023-02-28,BUY,2023-02-28T15:05:00+00:00,12113.75,12097.0,EOD,3,72.25,-0.2318,-104.94,False
2023-03-01,SELL,2023-03-01T15:06:00+00:00,11996.25,11954.5,EOD,2,83.25,0.5015,164.04,False
2023-03-02,BUY,2023-03-02T15:02:00+00:00,11916.0,11892.75,EOD,3,69.75,-0.3333,-143.94,False
2023-03-03,BUY,2023-03-03T15:16:00+00:00,12207.5,12198.5,EOD,2,96.0,-0.0938,-38.96,False
2023-03-06,BUY,2023-03-06T15:09:00+00:00,12400.0,12450.25,EOD,4,52.75,0.9526,396.08,False
2023-03-07,SELL,2023-03-07T15:02:00+00:00,12259.75,12215.5,EOD,2,103.0,0.4296,174.04,False
2023-03-08,SELL,2023-03-08T15:02:00+00:00,12117.75,12216.0,STOP,2,98.25,-1.0,-395.96,False
2023-03-09,BUY,2023-03-09T15:04:00+00:00,12346.25,12283.25,EOD,2,116.25,-0.5419,-254.96,False
2023-03-10,BUY,2023-03-10T16:27:00+00:00,12041.0,12044.75,EOD,1,176.0,0.0213,6.02,False
2023-03-13,BUY,2023-03-13T14:09:00+00:00,11935.25,12039.5,EOD,1,230.25,0.4528,207.02,False
2023-03-14,BUY,2023-03-14T14:23:00+00:00,12162.25,12208.25,EOD,2,91.75,0.5014,181.04,False
2023-03-15,SELL,2023-03-15T14:35:00+00:00,12172.0,12240.0,EOD,2,104.25,-0.6523,-274.96,False
2023-03-16,BUY,2023-03-16T14:02:00+00:00,12422.5,12596.25,EOD,2,108.5,1.6014,692.04,False
2023-03-17,BUY,2023-03-17T14:02:00+00:00,12786.75,12691.75,STOP,2,95.0,-1.0,-382.96,False
2023-03-20,BUY,2023-03-20T14:50:00+00:00,12635.0,12691.75,EOD,2,105.5,0.5379,224.04,False
2023-03-21,BUY,2023-03-21T14:02:00+00:00,12830.75,12763.5,STOP,3,67.25,-1.0,-407.94,False
