ts,Open,High,Low,Close,Volume
2026-05-21 01:34:00+00:00,7432.25,7433.5,7432.25,7433.0,181
2026-05-21 01:35:00+00:00,7433.25,7435.0,7433.0,7433.25,1017
2026-05-21 01:36:00+00:00,7433.25,7433.5,7432.0,7432.25,186
2026-05-21 01:37:00+00:00,7432.25,7432.5,7432.0,7432.0,75
2026-05-21 01:38:00+00:00,7432.0,7433.5,7431.5,7432.75,141
2026-05-21 01:39:00+00:00,7433.0,7433.5,7432.75,7432.75,60
2026-05-21 01:40:00+00:00,7432.75,7433.25,7432.75,7433.25,75
2026-05-21 01:41:00+00:00,7433.25,7435.0,7433.25,7434.75,181
2026-05-21 01:42:00+00:00,7434.75,7437.5,7434.75,7436.25,688
2026-05-21 01:43:00+00:00,7436.25,7436.5,7435.0,7435.75,269
2026-05-21 01:44:00+00:00,7436.0,7436.75,7436.0,7436.25,168
2026-05-21 01:45:00+00:00,7436.25,7436.75,7435.25,7435.25,155
2026-05-21 01:46:00+00:00,7435.0,7435.5,7434.75,7435.5,88
2026-05-21 01:47:00+00:00,7435.5,7435.75,7435.0,7435.5,80
2026-05-21 01:48:00+00:00,7435.5,7437.0,7435.5,7435.75,182
2026-05-21 01:49:00+00:00,7435.75,7436.25,7435.25,7435.25,95
2026-05-21 01:50:00+00:00,7435.0,7436.0,7434.5,7435.75,187
2026-05-21 01:51:00+00:00,7435.75,7435.75,7435.25,7435.5,61
2026-05-21 01:52:00+00:00,7435.5,7435.5,7434.5,7434.75,130
2026-05-21 01:53:00+00:00,7434.5,7434.5,7432.0,7432.25,302
2026-05-21 01:54:00+00:00,7432.25,7432.5,7430.5,7431.5,247
2026-05-21 01:55:00+00:00,7431.75,7433.0,7431.75,7432.5,205
2026-05-21 01:56:00+00:00,7432.25,7433.5,7432.0,7432.5,238
2026-05-21 01:57:00+00:00,7432.5,7433.75,7432.5,7433.25,87
2026-05-21 01:58:00+00:00,7433.0,7435.5,7433.0,7435.0,193
2026-05-21 01:59:00+00:00,7435.25,7436.0,7434.75,7435.0,158
2026-05-21 02:00:00+00:00,7435.25,7436.25,7435.25,7436.0,165
2026-05-21 02:01:00+00:00,7435.5,7437.25,7435.25,7436.5,149
2026-05-21 02:02:00+00:00,7436.75,7438.25,7436.0,7438.0,176
2026-05-21 02:03:00+00:00,7438.0,7438.0,7437.25,7437.75,152
2026-05-21 02:04:00+00:00,7437.75,7438.25,7437.5,7437.5,78
2026-05-21 02:05:00+00:00,7437.5,7438.25,7437.5,7438.0,61
2026-05-21 02:06:00+00:00,7438.25,7438.75,7437.5,7438.25,110
2026-05-21 02:07:00+00:00,7438.0,7438.75,7438.0,7438.0,128
2026-05-21 02:08:00+00:00,7437.75,7438.5,7437.5,7437.75,92
2026-05-21 02:09:00+00:00,7437.75,7438.0,7437.0,7438.0,147
2026-05-21 02:10:00+00:00,7438.0,7439.0,7438.0,7438.75,133
2026-05-21 02:11:00+00:00,7438.5,7438.5,7437.75,7437.75,86
2026-05-21 02:12:00+00:00,7437.75,7438.25,7437.25,7437.25,79
2026-05-21 02:13:00+00:00,7437.25,7437.75,7437.0,7437.75,77
2026-05-21 02:14:00+00:00,7437.75,7438.25,7437.5,7438.25,75
2026-05-21 02:15:00+00:00,7438.25,7439.25,7438.0,7438.75,195
2026-05-21 02:16:00+00:00,7438.75,7440.25,7438.75,7440.0,250
2026-05-21 02:17:00+00:00,7440.0,7441.5,7440.0,7440.75,252
2026-05-21 02:18:00+00:00,7440.75,7444.5,7440.75,7442.0,771
2026-05-21 02:19:00+00:00,7442.25,7442.25,7441.25,7442.0,117
2026-05-21 02:20:00+00:00,7441.75,7442.5,7441.5,7441.75,144
2026-05-21 02:21:00+00:00,7441.75,7442.75,7440.75,7441.5,274
2026-05-21 02:22:00+00:00,7441.5,7442.5,7441.0,7441.25,107
2026-05-21 02:23:00+00:00,7441.25,7441.5,7440.5,7441.0,107
2026-05-21 02:24:00+00:00,7440.75,7441.5,7440.75,7441.25,87
2026-05-21 02:25:00+00:00,7441.25,7442.25,7441.25,7441.5,125
2026-05-21 02:26:00+00:00,7441.5,7442.5,7441.5,7442.25,50
2026-05-21 02:27:00+00:00,7442.0,7442.75,7441.75,7442.5,169
2026-05-21 02:28:00+00:00,7442.25,7442.25,7441.75,7442.0,76
2026-05-21 02:29:00+00:00,7441.75,7441.75,7441.0,7441.5,149
2026-05-21 02:30:00+00:00,7441.5,7441.75,7440.0,7440.25,227
2026-05-21 02:31:00+00:00,7440.5,7441.25,7440.5,7440.5,96
2026-05-21 02:32:00+00:00,7440.5,7441.0,7439.75,7440.0,109
2026-05-21 02:33:00+00:00,7440.0,7440.5,7439.5,7439.5,164
2026-05-21 02:34:00+00:00,7439.5,7439.75,7438.75,7438.75,174
2026-05-21 02:35:00+00:00,7439.0,7439.5,7438.5,7438.75,145
2026-05-21 02:36:00+00:00,7438.75,7439.25,7438.75,7438.75,86
2026-05-21 02:37:00+00:00,7438.75,7439.5,7438.5,7439.5,99
2026-05-21 02:38:00+00:00,7439.5,7440.75,7439.5,7440.75,262
2026-05-21 02:39:00+00:00,7440.75,7441.0,7440.25,7440.5,99
2026-05-21 02:40:00+00:00,7440.5,7440.75,7440.0,7440.5,127
2026-05-21 02:41:00+00:00,7440.5,7440.75,7439.25,7439.25,150
2026-05-21 02:42:00+00:00,7439.25,7439.75,7439.0,7439.5,83
2026-05-21 02:43:00+00:00,7439.5,7439.75,7438.75,7439.0,120
2026-05-21 02:44:00+00:00,7439.0,7439.75,7439.0,7439.0,91
2026-05-21 02:45:00+00:00,7439.0,7439.0,7437.0,7437.5,274
2026-05-21 02:46:00+00:00,7437.5,7437.75,7436.25,7436.5,310
2026-05-21 02:47:00+00:00,7436.75,7437.5,7436.5,7437.0,189
2026-05-21 02:48:00+00:00,7436.75,7437.25,7436.5,7437.25,85
2026-05-21 02:49:00+00:00,7437.25,7438.0,7437.0,7437.5,91
2026-05-21 02:50:00+00:00,7437.25,7438.5,7437.25,7438.25,150
2026-05-21 02:51:00+00:00,7438.25,7439.25,7438.25,7439.25,183
2026-05-21 02:52:00+00:00,7439.5,7440.25,7439.25,7440.25,216
2026-05-21 02:53:00+00:00,7440.25,7440.5,7440.0,7440.25,152
2026-05-21 02:54:00+00:00,7440.0,7440.0,7438.5,7438.5,147
2026-05-21 02:55:00+00:00,7438.5,7439.0,7438.5,7438.75,65
2026-05-21 02:56:00+00:00,7438.75,7439.0,7438.0,7438.25,153
2026-05-21 02:57:00+00:00,7438.5,7439.75,7438.5,7439.5,131
2026-05-21 02:58:00+00:00,7439.75,7439.75,7439.0,7439.25,61
2026-05-21 02:59:00+00:00,7439.25,7439.25,7438.75,7438.75,49
2026-05-21 03:00:00+00:00,7438.75,7439.25,7438.5,7438.75,137
2026-05-21 03:01:00+00:00,7438.75,7439.0,7438.25,7439.0,76
2026-05-21 03:02:00+00:00,7439.25,7440.5,7439.25,7440.25,88
2026-05-21 03:03:00+00:00,7440.5,7441.5,7440.25,7441.5,142
2026-05-21 03:04:00+00:00,7441.5,7441.75,7440.75,7441.5,109
2026-05-21 03:05:00+00:00,7441.5,7441.5,7440.75,7441.0,103
2026-05-21 03:06:00+00:00,7441.0,7441.0,7440.75,7441.0,54
2026-05-21 03:07:00+00:00,7441.0,7441.0,7439.0,7439.0,170
2026-05-21 03:08:00+00:00,7439.0,7439.5,7438.5,7439.25,96
2026-05-21 03:09:00+00:00,7439.5,7441.75,7439.5,7441.75,93
2026-05-21 03:10:00+00:00,7441.75,7442.5,7441.5,7441.75,99
2026-05-21 03:11:00+00:00,7441.75,7442.25,7441.5,7441.5,55
2026-05-21 03:12:00+00:00,7441.75,7442.75,7441.25,7442.0,98
2026-05-21 03:13:00+00:00,7442.0,7442.0,7441.75,7442.0,65
2026-05-21 03:14:00+00:00,7442.0,7442.0,7441.0,7441.5,91
2026-05-21 03:15:00+00:00,7441.25,7441.5,7440.0,7440.25,121
2026-05-21 03:16:00+00:00,7440.25,7441.0,7440.25,7441.0,115
2026-05-21 03:17:00+00:00,7440.75,7441.75,7440.75,7441.5,76
2026-05-21 03:18:00+00:00,7441.5,7442.75,7441.25,7442.75,129
2026-05-21 03:19:00+00:00,7442.5,7443.0,7442.0,7442.5,100
2026-05-21 03:20:00+00:00,7442.5,7443.25,7442.25,7443.25,77
2026-05-21 03:21:00+00:00,7442.75,7444.5,7442.75,7444.25,163
2026-05-21 03:22:00+00:00,7444.25,7445.0,7444.25,7444.75,129
2026-05-21 03:23:00+00:00,7444.75,7445.25,7444.0,7444.25,173
2026-05-21 03:24:00+00:00,7444.25,7444.75,7444.25,7444.5,106
2026-05-21 03:25:00+00:00,7444.5,7445.0,7443.5,7443.5,112
2026-05-21 03:26:00+00:00,7443.75,7443.75,7442.75,7442.75,136
2026-05-21 03:27:00+00:00,7442.75,7443.75,7442.75,7443.0,129
2026-05-21 03:28:00+00:00,7443.0,7443.5,7443.0,7443.25,76
2026-05-21 03:29:00+00:00,7443.5,7444.25,7443.25,7444.25,78
2026-05-21 03:30:00+00:00,7444.0,7445.0,7443.25,7444.75,188
2026-05-21 03:31:00+00:00,7444.75,7445.0,7444.5,7444.75,78
2026-05-21 03:32:00+00:00,7444.75,7444.75,7444.0,7444.0,76
2026-05-21 03:33:00+00:00,7444.0,7444.5,7443.75,7444.25,44
2026-05-21 03:34:00+00:00,7444.0,7444.25,7443.5,7444.0,118
2026-05-21 03:35:00+00:00,7444.0,7444.75,7443.25,7443.25,142
2026-05-21 03:36:00+00:00,7443.25,7444.0,7443.25,7443.75,98
2026-05-21 03:37:00+00:00,7443.75,7444.0,7443.25,7444.0,88
2026-05-21 03:38:00+00:00,7444.0,7445.5,7444.0,7445.0,101
2026-05-21 03:39:00+00:00,7444.75,7445.0,7444.5,7444.5,74
2026-05-21 03:40:00+00:00,7444.75,7445.75,7444.75,7445.5,94
2026-05-21 03:41:00+00:00,7445.25,7445.5,7444.75,7445.25,44
2026-05-21 03:42:00+00:00,7445.25,7446.5,7445.25,7446.5,152
2026-05-21 03:43:00+00:00,7446.5,7447.0,7446.25,7446.75,95
2026-05-21 03:44:00+00:00,7447.0,7448.0,7446.75,7447.75,190
2026-05-21 03:45:00+00:00,7447.75,7448.0,7446.5,7446.5,160
2026-05-21 03:46:00+00:00,7446.75,7447.25,7446.25,7446.25,157
2026-05-21 03:47:00+00:00,7446.25,7446.5,7445.25,7445.25,213
2026-05-21 03:48:00+00:00,7445.0,7445.5,7445.0,7445.5,66
2026-05-21 03:49:00+00:00,7445.25,7446.25,7445.0,7445.5,85
2026-05-21 03:50:00+00:00,7445.5,7446.0,7444.75,7445.25,86
2026-05-21 03:51:00+00:00,7445.25,7446.0,7445.25,7445.5,71
2026-05-21 03:52:00+00:00,7445.25,7445.5,7444.75,7444.75,151
2026-05-21 03:53:00+00:00,7444.75,7444.75,7443.75,7444.25,118
2026-05-21 03:54:00+00:00,7444.0,7444.0,7443.25,7443.75,167
2026-05-21 03:55:00+00:00,7443.75,7444.75,7443.75,7444.75,123
2026-05-21 03:56:00+00:00,7444.5,7444.5,7443.25,7443.75,128
2026-05-21 03:57:00+00:00,7443.5,7444.0,7443.5,7444.0,56
2026-05-21 03:58:00+00:00,7443.75,7444.25,7443.75,7444.0,56
2026-05-21 04:09:00+00:00,7446.5,7447.0,7446.25,7446.25,60
2026-05-21 04:10:00+00:00,7446.25,7447.5,7446.25,7447.25,72
2026-05-21 04:11:00+00:00,7447.25,7447.5,7447.25,7447.25,32
2026-05-21 04:12:00+00:00,7447.25,7447.25,7446.25,7446.75,41
2026-05-21 04:13:00+00:00,7447.0,7447.0,7446.75,7447.0,31
2026-05-21 04:14:00+00:00,7447.0,7448.0,7447.0,7448.0,63
2026-05-21 04:15:00+00:00,7448.0,7448.0,7447.25,7447.75,51
2026-05-21 04:16:00+00:00,7447.5,7448.5,7447.25,7448.5,49
2026-05-21 04:17:00+00:00,7448.5,7449.25,7448.0,7448.25,152
2026-05-21 04:18:00+00:00,7448.25,7448.5,7447.75,7448.0,57
2026-05-21 04:19:00+00:00,7448.25,7448.25,7447.25,7447.75,107
2026-05-21 04:20:00+00:00,7447.75,7448.0,7447.0,7448.0,107
2026-05-21 04:21:00+00:00,7448.0,7449.25,7448.0,7449.25,101
2026-05-21 04:22:00+00:00,7449.25,7449.5,7448.75,7449.0,69
2026-05-21 04:23:00+00:00,7449.0,7449.5,7449.0,7449.25,63
2026-05-21 04:24:00+00:00,7449.25,7449.25,7448.5,7448.5,129
2026-05-21 04:25:00+00:00,7448.75,7449.25,7448.75,7449.25,79
2026-05-21 04:26:00+00:00,7449.25,7450.5,7449.25,7450.0,222
2026-05-21 04:27:00+00:00,7450.25,7451.75,7450.25,7451.25,216
2026-05-21 04:28:00+00:00,7451.25,7451.25,7450.25,7450.5,81
2026-05-21 04:29:00+00:00,7450.25,7450.75,7450.0,7450.75,75
2026-05-21 04:30:00+00:00,7450.75,7451.5,7450.5,7451.5,66
2026-05-21 04:31:00+00:00,7451.25,7451.25,7449.0,7449.0,161
2026-05-21 04:32:00+00:00,7449.5,7450.0,7449.25,7449.5,95
2026-05-21 04:33:00+00:00,7449.25,7449.25,7448.75,7448.75,64
2026-05-21 04:34:00+00:00,7448.75,7449.25,7448.5,7449.25,68
2026-05-21 04:35:00+00:00,7449.0,7449.25,7448.75,7448.75,66
2026-05-21 04:36:00+00:00,7448.75,7449.0,7447.75,7448.0,112
2026-05-21 04:37:00+00:00,7448.0,7448.5,7447.5,7448.0,69
2026-05-21 04:38:00+00:00,7448.0,7448.5,7448.0,7448.5,72
2026-05-21 04:39:00+00:00,7448.5,7449.5,7448.5,7449.25,60
2026-05-21 04:40:00+00:00,7449.0,7450.0,7449.0,7450.0,58
2026-05-21 04:41:00+00:00,7449.75,7450.0,7449.75,7449.75,24
2026-05-21 04:42:00+00:00,7450.0,7450.25,7449.5,7449.5,75
2026-05-21 04:43:00+00:00,7449.5,7450.25,7449.25,7450.25,37
2026-05-21 04:44:00+00:00,7450.25,7450.5,7450.25,7450.5,49
2026-05-21 04:45:00+00:00,7450.5,7450.75,7450.0,7450.5,56
2026-05-21 04:46:00+00:00,7450.75,7450.75,7450.0,7450.5,26
2026-05-21 04:47:00+00:00,7450.25,7451.25,7450.25,7451.0,133
2026-05-21 04:48:00+00:00,7451.0,7451.25,7450.25,7450.25,44
2026-05-21 04:49:00+00:00,7450.5,7450.5,7450.25,7450.25,29
2026-05-21 04:50:00+00:00,7450.25,7451.75,7450.25,7451.25,118
2026-05-21 04:51:00+00:00,7451.25,7451.5,7450.75,7450.75,34
2026-05-21 04:52:00+00:00,7450.75,7451.75,7450.75,7451.5,68
2026-05-21 04:53:00+00:00,7451.75,7451.75,7451.0,7451.0,99
2026-05-21 04:54:00+00:00,7451.25,7452.0,7450.25,7450.5,228
2026-05-21 04:55:00+00:00,7450.75,7452.0,7450.75,7451.75,174
2026-05-21 04:56:00+00:00,7451.75,7452.25,7451.5,7452.25,136
2026-05-21 04:57:00+00:00,7452.5,7452.5,7451.75,7452.5,73
2026-05-21 04:58:00+00:00,7452.75,7453.25,7452.75,7453.25,125
2026-05-21 04:59:00+00:00,7453.0,7454.0,7452.75,7453.0,190
2026-05-21 05:00:00+00:00,7453.25,7454.0,7453.0,7453.5,137
2026-05-21 05:01:00+00:00,7453.5,7453.75,7453.25,7453.5,83
2026-05-21 05:02:00+00:00,7453.5,7454.75,7453.25,7454.5,82
2026-05-21 05:03:00+00:00,7454.5,7454.5,7453.5,7454.25,87
2026-05-21 05:04:00+00:00,7454.5,7455.0,7454.25,7454.75,112
2026-05-21 05:05:00+00:00,7454.5,7455.0,7454.5,7455.0,121
2026-05-21 05:06:00+00:00,7455.0,7455.75,7455.0,7455.75,286
2026-05-21 05:07:00+00:00,7455.75,7457.5,7454.75,7454.75,608
2026-05-21 05:08:00+00:00,7454.75,7455.0,7452.75,7452.75,222
2026-05-21 05:09:00+00:00,7453.0,7454.0,7452.5,7452.75,164
2026-05-21 05:10:00+00:00,7453.0,7453.0,7452.25,7453.0,192
2026-05-21 05:11:00+00:00,7453.0,7453.25,7452.5,7452.75,105
2026-05-21 05:12:00+00:00,7452.75,7453.75,7452.0,7452.75,134
2026-05-21 05:13:00+00:00,7452.75,7453.25,7452.5,7453.25,111
2026-05-21 05:14:00+00:00,7453.0,7453.25,7452.75,7453.25,70
2026-05-21 05:15:00+00:00,7453.25,7453.5,7452.75,7453.0,51
2026-05-21 05:16:00+00:00,7452.75,7453.25,7452.5,7452.75,77
2026-05-21 05:17:00+00:00,7453.0,7454.0,7453.0,7453.75,45
2026-05-21 05:18:00+00:00,7454.0,7454.75,7454.0,7454.5,81
2026-05-21 05:19:00+00:00,7454.75,7454.75,7454.25,7454.25,74
2026-05-21 05:20:00+00:00,7454.5,7455.25,7454.0,7454.75,93
2026-05-21 05:21:00+00:00,7454.5,7454.5,7453.25,7454.25,78
2026-05-21 05:22:00+00:00,7454.0,7454.25,7453.75,7454.25,75
2026-05-21 05:23:00+00:00,7454.25,7454.25,7454.0,7454.25,61
2026-05-21 05:24:00+00:00,7454.25,7456.0,7454.25,7455.75,136
2026-05-21 05:25:00+00:00,7455.75,7455.75,7454.0,7454.0,133
2026-05-21 05:26:00+00:00,7453.75,7454.0,7450.75,7451.25,356
2026-05-21 05:27:00+00:00,7451.0,7451.75,7450.75,7451.0,134
2026-05-21 05:28:00+00:00,7451.0,7452.0,7450.0,7450.25,178
2026-05-21 05:29:00+00:00,7450.5,7451.75,7450.5,7450.5,119
2026-05-21 05:30:00+00:00,7451.0,7451.0,7448.25,7449.5,300
2026-05-21 05:31:00+00:00,7449.25,7449.75,7447.5,7448.25,275
2026-05-21 05:32:00+00:00,7448.0,7449.5,7448.0,7449.25,175
2026-05-21 05:33:00+00:00,7449.25,7449.75,7448.5,7449.0,166
2026-05-21 05:34:00+00:00,7448.5,7449.0,7448.0,7448.5,118
2026-05-21 05:35:00+00:00,7448.5,7448.75,7448.0,7448.5,96
2026-05-21 05:36:00+00:00,7449.0,7449.0,7448.25,7448.5,86
2026-05-21 05:37:00+00:00,7448.5,7449.25,7447.5,7448.0,149
2026-05-21 05:38:00+00:00,7448.0,7449.25,7447.75,7448.75,94
2026-05-21 05:39:00+00:00,7448.5,7450.25,7448.5,7449.5,139
2026-05-21 05:40:00+00:00,7449.75,7449.75,7447.75,7448.25,326
2026-05-21 05:41:00+00:00,7448.25,7448.5,7446.25,7446.5,406
2026-05-21 05:42:00+00:00,7446.5,7448.0,7446.0,7447.25,183
2026-05-21 05:43:00+00:00,7447.25,7448.5,7447.0,7448.5,63
2026-05-21 05:44:00+00:00,7448.25,7449.0,7447.75,7448.0,122
2026-05-21 05:45:00+00:00,7448.0,7448.25,7447.25,7447.25,117
2026-05-21 05:46:00+00:00,7447.25,7447.25,7445.0,7445.0,182
2026-05-21 05:47:00+00:00,7445.0,7445.0,7439.0,7439.25,633
2026-05-21 05:48:00+00:00,7439.5,7441.75,7434.0,7435.0,1220
2026-05-21 05:49:00+00:00,7434.75,7441.75,7434.0,7441.5,807
2026-05-21 05:50:00+00:00,7441.25,7442.0,7440.5,7441.5,185
2026-05-21 05:51:00+00:00,7441.75,7443.75,7441.0,7443.25,228
2026-05-21 05:52:00+00:00,7443.0,7446.0,7443.0,7445.25,324
2026-05-21 05:53:00+00:00,7445.0,7445.5,7444.5,7445.25,105
2026-05-21 05:54:00+00:00,7445.25,7446.5,7444.75,7446.5,115
2026-05-21 05:55:00+00:00,7446.5,7446.5,7445.0,7446.25,94
2026-05-21 05:56:00+00:00,7446.5,7446.75,7445.5,7445.5,108
2026-05-21 05:57:00+00:00,7445.75,7446.5,7445.75,7446.0,65
2026-05-21 05:58:00+00:00,7446.0,7447.25,7446.0,7446.75,153
2026-05-21 05:59:00+00:00,7446.5,7446.75,7445.75,7445.75,132
2026-05-21 06:00:00+00:00,7445.75,7447.0,7445.0,7446.5,260
2026-05-21 06:01:00+00:00,7446.75,7446.75,7445.0,7445.75,150
2026-05-21 06:02:00+00:00,7445.75,7446.75,7444.25,7446.75,227
2026-05-21 06:03:00+00:00,7446.75,7447.25,7446.0,7446.75,128
2026-05-21 06:04:00+00:00,7446.75,7448.0,7446.25,7448.0,203
2026-05-21 06:05:00+00:00,7448.25,7450.0,7448.0,7450.0,263
2026-05-21 06:06:00+00:00,7449.75,7450.5,7449.75,7450.25,150
2026-05-21 06:07:00+00:00,7450.25,7451.25,7449.5,7450.75,248
2026-05-21 06:08:00+00:00,7450.75,7450.75,7449.75,7450.75,140
2026-05-21 06:09:00+00:00,7450.75,7450.75,7448.0,7448.25,170
2026-05-21 06:10:00+00:00,7448.25,7449.0,7446.5,7447.25,177
2026-05-21 06:11:00+00:00,7447.5,7448.25,7447.0,7447.5,114
2026-05-21 06:12:00+00:00,7447.25,7447.75,7446.75,7447.5,81
2026-05-21 06:13:00+00:00,7447.25,7447.25,7445.0,7445.5,213
2026-05-21 06:14:00+00:00,7445.5,7446.5,7445.25,7445.75,110
2026-05-21 06:15:00+00:00,7445.5,7446.5,7445.5,7445.5,141
2026-05-21 06:16:00+00:00,7445.25,7445.25,7442.25,7442.5,350
2026-05-21 06:17:00+00:00,7442.5,7443.5,7442.0,7442.5,237
2026-05-21 06:18:00+00:00,7442.5,7443.25,7442.5,7442.5,146
2026-05-21 06:19:00+00:00,7442.25,7443.25,7442.25,7443.0,99
2026-05-21 06:20:00+00:00,7443.0,7443.75,7442.25,7443.25,235
2026-05-21 06:21:00+00:00,7443.5,7451.0,7443.25,7448.5,2130
2026-05-21 06:22:00+00:00,7448.25,7451.25,7448.0,7449.0,468
2026-05-21 06:23:00+00:00,7448.75,7449.5,7448.0,7448.75,212
2026-05-21 06:24:00+00:00,7448.75,7448.75,7447.25,7448.25,172
2026-05-21 06:25:00+00:00,7448.5,7449.75,7446.5,7446.75,166
2026-05-21 06:26:00+00:00,7447.0,7448.25,7447.0,7447.0,227
2026-05-21 06:27:00+00:00,7446.75,7447.75,7446.25,7447.5,122
2026-05-21 06:28:00+00:00,7447.5,7448.75,7447.5,7448.0,90
2026-05-21 06:29:00+00:00,7447.75,7447.75,7445.5,7447.5,216
2026-05-21 06:30:00+00:00,7447.5,7448.5,7446.5,7447.0,258
2026-05-21 06:31:00+00:00,7447.25,7448.0,7446.75,7447.25,105
2026-05-21 06:32:00+00:00,7447.0,7448.25,7446.5,7448.25,70
2026-05-21 06:33:00+00:00,7448.0,7449.0,7447.75,7449.0,78
2026-05-21 06:34:00+00:00,7449.0,7449.0,7446.25,7447.75,204
2026-05-21 06:35:00+00:00,7447.75,7447.75,7445.5,7445.75,170
2026-05-21 06:36:00+00:00,7446.0,7446.5,7445.5,7445.5,96
2026-05-21 06:37:00+00:00,7445.75,7446.0,7444.75,7445.25,132
2026-05-21 06:38:00+00:00,7445.5,7446.25,7445.0,7445.0,130
2026-05-21 06:39:00+00:00,7444.75,7444.75,7444.25,7444.75,86
2026-05-21 06:40:00+00:00,7444.5,7444.75,7443.25,7443.25,139
2026-05-21 06:41:00+00:00,7443.5,7443.75,7442.5,7443.25,173
2026-05-21 06:42:00+00:00,7443.25,7443.25,7442.25,7442.75,106
2026-05-21 06:43:00+00:00,7442.75,7443.0,7439.75,7439.75,254
2026-05-21 06:44:00+00:00,7439.75,7440.25,7438.75,7439.0,306
2026-05-21 06:45:00+00:00,7439.25,7439.25,7438.25,7438.75,352
2026-05-21 06:46:00+00:00,7438.75,7438.75,7436.5,7438.0,615
2026-05-21 06:47:00+00:00,7438.25,7439.25,7437.75,7439.0,244
2026-05-21 06:48:00+00:00,7439.0,7439.0,7435.75,7436.0,216
2026-05-21 06:49:00+00:00,7436.25,7436.25,7434.75,7435.25,312
2026-05-21 06:50:00+00:00,7435.25,7435.25,7433.0,7433.5,430
2026-05-21 06:51:00+00:00,7434.0,7435.75,7433.25,7435.5,237
2026-05-21 06:52:00+00:00,7435.5,7437.0,7435.25,7436.75,256
2026-05-21 06:53:00+00:00,7437.0,7437.5,7436.5,7436.75,217
2026-05-21 06:54:00+00:00,7436.75,7436.75,7435.5,7435.75,125
2026-05-21 06:55:00+00:00,7436.0,7436.75,7435.5,7436.0,203
2026-05-21 06:56:00+00:00,7435.75,7435.75,7434.5,7434.75,139
2026-05-21 06:57:00+00:00,7434.75,7436.25,7434.0,7435.75,346
2026-05-21 06:58:00+00:00,7435.75,7437.75,7435.75,7437.25,286
2026-05-21 06:59:00+00:00,7437.25,7438.0,7436.5,7438.0,259
2026-05-21 07:00:00+00:00,7438.0,7438.25,7435.75,7437.0,435
2026-05-21 07:01:00+00:00,7437.0,7439.5,7436.5,7437.75,653
2026-05-21 07:02:00+00:00,7437.5,7438.0,7435.0,7435.5,449
2026-05-21 07:03:00+00:00,7435.5,7436.0,7433.5,7435.25,400
2026-05-21 07:04:00+00:00,7435.5,7436.0,7432.75,7433.5,349
2026-05-21 07:05:00+00:00,7433.5,7436.0,7433.25,7435.75,213
2026-05-21 07:06:00+00:00,7435.5,7436.75,7434.75,7436.0,240
2026-05-21 07:07:00+00:00,7436.25,7437.75,7435.75,7437.5,166
2026-05-21 07:08:00+00:00,7437.25,7437.25,7432.75,7434.25,437
2026-05-21 07:09:00+00:00,7434.5,7436.5,7434.0,7435.5,243
2026-05-21 07:10:00+00:00,7435.0,7435.5,7432.75,7433.75,229
2026-05-21 07:11:00+00:00,7433.75,7434.25,7431.5,7431.75,381
2026-05-21 07:12:00+00:00,7431.75,7433.0,7431.5,7432.5,303
2026-05-21 07:13:00+00:00,7432.5,7433.0,7428.75,7431.5,666
2026-05-21 07:14:00+00:00,7431.5,7432.25,7430.5,7430.5,243
2026-05-21 07:15:00+00:00,7430.5,7430.5,7428.0,7429.5,526
2026-05-21 07:16:00+00:00,7429.0,7429.5,7426.5,7427.75,507
2026-05-21 07:17:00+00:00,7427.5,7428.75,7427.0,7427.25,310
2026-05-21 07:18:00+00:00,7427.5,7429.75,7426.5,7426.75,434
2026-05-21 07:19:00+00:00,7426.75,7428.75,7426.5,7428.25,334
2026-05-21 07:20:00+00:00,7428.5,7429.75,7427.75,7429.25,272
2026-05-21 07:21:00+00:00,7429.25,7431.0,7429.25,7429.5,490
2026-05-21 07:22:00+00:00,7429.5,7429.5,7428.0,7429.0,214
2026-05-21 07:23:00+00:00,7428.75,7432.0,7428.25,7432.0,262
2026-05-21 07:24:00+00:00,7432.0,7433.0,7431.75,7432.25,318
2026-05-21 07:25:00+00:00,7432.0,7432.25,7430.0,7431.0,245
2026-05-21 07:26:00+00:00,7431.0,7431.0,7429.5,7430.25,162
2026-05-21 07:27:00+00:00,7430.5,7431.75,7430.25,7431.75,223
2026-05-21 07:28:00+00:00,7431.5,7432.25,7431.5,7431.5,284
2026-05-21 07:29:00+00:00,7431.25,7431.75,7430.25,7430.5,279
2026-05-21 07:30:00+00:00,7430.25,7434.0,7430.0,7432.75,472
2026-05-21 07:31:00+00:00,7432.75,7433.25,7432.0,7432.75,187
2026-05-21 07:32:00+00:00,7432.75,7434.5,7432.0,7432.5,184
2026-05-21 07:33:00+00:00,7432.25,7432.25,7431.0,7432.25,118
2026-05-21 07:34:00+00:00,7432.5,7433.0,7431.75,7432.5,138
2026-05-21 07:35:00+00:00,7432.5,7433.5,7432.0,7433.25,88
2026-05-21 07:36:00+00:00,7433.5,7434.25,7433.25,7434.25,108
2026-05-21 07:37:00+00:00,7434.0,7434.0,7432.5,7432.75,119
2026-05-21 07:38:00+00:00,7432.75,7433.5,7432.5,7433.5,152
2026-05-21 07:39:00+00:00,7433.5,7434.0,7432.75,7433.75,139
2026-05-21 07:40:00+00:00,7433.75,7434.0,7433.0,7433.75,107
2026-05-21 07:41:00+00:00,7433.75,7434.75,7433.25,7434.5,149
