ts,Open,High,Low,Close,Volume
2026-05-21 01:04:00+00:00,29237.5,29246.0,29237.25,29243.25,128
2026-05-21 01:05:00+00:00,29244.25,29246.75,29241.25,29243.5,121
2026-05-21 01:06:00+00:00,29242.5,29249.25,29240.5,29246.0,98
2026-05-21 01:07:00+00:00,29245.5,29253.25,29242.0,29253.25,132
2026-05-21 01:08:00+00:00,29252.25,29264.0,29251.75,29261.0,222
2026-05-21 01:09:00+00:00,29260.75,29264.75,29260.5,29264.75,124
2026-05-21 01:10:00+00:00,29264.0,29265.0,29257.75,29264.0,198
2026-05-21 01:11:00+00:00,29262.5,29267.5,29262.0,29264.0,141
2026-05-21 01:12:00+00:00,29263.25,29263.75,29257.25,29259.75,74
2026-05-21 01:13:00+00:00,29261.0,29269.0,29260.25,29267.75,138
2026-05-21 01:14:00+00:00,29267.5,29281.25,29266.25,29281.0,226
2026-05-21 01:15:00+00:00,29280.25,29295.5,29280.25,29294.25,357
2026-05-21 01:16:00+00:00,29294.75,29295.5,29283.5,29283.5,113
2026-05-21 01:17:00+00:00,29284.0,29287.5,29282.0,29283.75,119
2026-05-21 01:18:00+00:00,29282.75,29285.0,29268.75,29271.0,206
2026-05-21 01:19:00+00:00,29271.0,29275.5,29263.75,29265.5,155
2026-05-21 01:20:00+00:00,29268.0,29275.75,29266.25,29269.25,110
2026-05-21 01:21:00+00:00,29271.0,29276.5,29271.0,29274.5,61
2026-05-21 01:22:00+00:00,29274.5,29277.25,29271.5,29273.0,61
2026-05-21 01:23:00+00:00,29272.75,29279.75,29271.5,29276.0,46
2026-05-21 01:24:00+00:00,29275.0,29276.0,29271.25,29273.75,55
2026-05-21 01:25:00+00:00,29274.0,29274.0,29266.75,29267.0,66
2026-05-21 01:26:00+00:00,29268.0,29268.0,29261.0,29262.5,84
2026-05-21 01:27:00+00:00,29262.25,29272.5,29260.25,29267.25,103
2026-05-21 01:28:00+00:00,29267.0,29272.75,29266.5,29268.0,32
2026-05-21 01:29:00+00:00,29268.5,29271.75,29267.75,29271.0,23
2026-05-21 01:30:00+00:00,29269.5,29278.75,29262.75,29274.5,113
2026-05-21 01:31:00+00:00,29274.0,29280.25,29269.75,29271.0,77
2026-05-21 01:32:00+00:00,29270.5,29275.75,29269.25,29274.5,63
2026-05-21 01:33:00+00:00,29273.0,29294.5,29273.0,29287.75,353
2026-05-21 01:34:00+00:00,29289.25,29295.0,29287.5,29293.75,125
2026-05-21 01:35:00+00:00,29293.0,29310.25,29293.0,29300.75,373
2026-05-21 01:36:00+00:00,29301.0,29302.25,29287.25,29291.25,138
2026-05-21 01:37:00+00:00,29290.25,29292.25,29288.0,29288.75,65
2026-05-21 01:38:00+00:00,29288.75,29296.75,29285.5,29291.0,119
2026-05-21 01:39:00+00:00,29291.5,29298.0,29291.5,29294.5,43
2026-05-21 01:40:00+00:00,29292.0,29295.75,29292.0,29295.5,36
2026-05-21 01:41:00+00:00,29297.5,29305.5,29297.25,29304.0,79
2026-05-21 01:42:00+00:00,29303.5,29320.5,29303.25,29312.75,327
2026-05-21 01:43:00+00:00,29312.25,29313.75,29307.25,29309.25,79
2026-05-21 01:44:00+00:00,29310.5,29318.25,29310.0,29314.5,134
2026-05-21 01:45:00+00:00,29312.75,29318.5,29310.0,29310.0,82
2026-05-21 01:46:00+00:00,29309.25,29314.25,29307.5,29311.75,46
2026-05-21 01:47:00+00:00,29310.25,29313.25,29307.5,29312.75,40
2026-05-21 01:48:00+00:00,29312.5,29317.75,29309.0,29310.5,72
2026-05-21 01:49:00+00:00,29310.0,29315.75,29309.5,29309.5,80
2026-05-21 01:50:00+00:00,29309.25,29311.5,29302.25,29310.5,127
2026-05-21 01:51:00+00:00,29309.5,29311.5,29307.25,29309.5,27
2026-05-21 01:52:00+00:00,29309.75,29309.75,29305.0,29306.25,37
2026-05-21 01:53:00+00:00,29305.25,29305.25,29288.5,29290.75,192
2026-05-21 01:54:00+00:00,29291.25,29291.75,29281.0,29286.0,142
2026-05-21 01:55:00+00:00,29287.5,29295.25,29287.5,29289.75,77
2026-05-21 01:56:00+00:00,29291.0,29297.0,29288.25,29291.5,115
2026-05-21 01:57:00+00:00,29291.0,29298.75,29290.75,29295.25,63
2026-05-21 01:58:00+00:00,29296.25,29315.0,29295.0,29313.25,221
2026-05-21 01:59:00+00:00,29311.75,29320.0,29310.75,29313.25,169
2026-05-21 02:00:00+00:00,29315.0,29319.75,29312.5,29317.0,126
2026-05-21 02:01:00+00:00,29316.0,29328.25,29314.0,29324.75,192
2026-05-21 02:02:00+00:00,29324.25,29334.75,29320.0,29332.5,219
2026-05-21 02:03:00+00:00,29332.25,29333.25,29326.0,29328.5,55
2026-05-21 02:04:00+00:00,29328.5,29332.0,29328.0,29328.5,71
2026-05-21 02:05:00+00:00,29328.5,29331.5,29326.5,29330.75,57
2026-05-21 02:06:00+00:00,29331.0,29335.25,29326.5,29332.25,104
2026-05-21 02:07:00+00:00,29332.75,29335.75,29330.0,29330.25,73
2026-05-21 02:08:00+00:00,29330.75,29331.25,29324.75,29327.25,102
2026-05-21 02:09:00+00:00,29327.75,29335.5,29325.75,29335.5,122
2026-05-21 02:10:00+00:00,29333.75,29340.25,29332.25,29337.25,147
2026-05-21 02:11:00+00:00,29336.0,29336.0,29328.5,29328.5,72
2026-05-21 02:12:00+00:00,29330.0,29332.75,29325.25,29325.75,41
2026-05-21 02:13:00+00:00,29324.5,29327.0,29322.75,29327.0,71
2026-05-21 02:14:00+00:00,29327.75,29333.75,29327.75,29332.0,103
2026-05-21 02:15:00+00:00,29333.25,29336.75,29330.5,29335.5,39
2026-05-21 02:16:00+00:00,29335.0,29346.25,29333.75,29344.0,192
2026-05-21 02:17:00+00:00,29343.75,29352.0,29343.25,29351.5,173
2026-05-21 02:18:00+00:00,29350.75,29377.25,29349.75,29360.0,598
2026-05-21 02:19:00+00:00,29360.75,29361.25,29351.75,29355.75,171
2026-05-21 02:20:00+00:00,29356.0,29358.25,29351.5,29353.25,86
2026-05-21 02:21:00+00:00,29352.0,29364.5,29351.75,29357.75,193
2026-05-21 02:22:00+00:00,29357.5,29363.5,29354.0,29357.25,83
2026-05-21 02:23:00+00:00,29354.5,29358.25,29351.25,29354.0,61
2026-05-21 02:24:00+00:00,29354.25,29357.25,29353.0,29354.25,41
2026-05-21 02:25:00+00:00,29354.25,29359.0,29353.75,29357.0,56
2026-05-21 02:26:00+00:00,29355.25,29362.25,29355.25,29358.25,55
2026-05-21 02:27:00+00:00,29359.75,29363.5,29356.5,29360.75,87
2026-05-21 02:28:00+00:00,29359.25,29359.5,29355.25,29356.25,56
2026-05-21 02:29:00+00:00,29356.25,29357.25,29351.25,29356.0,101
2026-05-21 02:30:00+00:00,29355.5,29358.25,29345.75,29347.25,203
2026-05-21 02:31:00+00:00,29348.0,29356.25,29347.75,29352.25,106
2026-05-21 02:32:00+00:00,29352.25,29353.5,29346.5,29348.25,45
2026-05-21 02:33:00+00:00,29348.25,29350.75,29340.75,29343.0,116
2026-05-21 02:34:00+00:00,29342.75,29345.0,29340.0,29341.5,74
2026-05-21 02:35:00+00:00,29341.5,29344.5,29336.0,29336.25,146
2026-05-21 02:36:00+00:00,29338.0,29340.5,29336.0,29338.75,68
2026-05-21 02:37:00+00:00,29338.5,29346.75,29338.5,29346.25,86
2026-05-21 02:38:00+00:00,29347.25,29355.0,29343.5,29355.0,178
2026-05-21 02:39:00+00:00,29354.25,29356.0,29351.0,29353.5,71
2026-05-21 02:40:00+00:00,29352.5,29355.0,29348.25,29348.25,141
2026-05-21 02:41:00+00:00,29347.5,29349.0,29340.0,29340.25,85
2026-05-21 02:42:00+00:00,29341.25,29341.75,29337.25,29339.25,65
2026-05-21 02:43:00+00:00,29339.75,29341.5,29333.5,29337.0,82
2026-05-21 02:44:00+00:00,29337.5,29343.25,29336.5,29336.75,81
2026-05-21 02:45:00+00:00,29337.25,29337.25,29325.75,29327.5,188
2026-05-21 02:46:00+00:00,29327.5,29330.0,29319.0,29323.75,161
2026-05-21 02:47:00+00:00,29323.0,29331.0,29322.25,29325.25,77
2026-05-21 02:48:00+00:00,29324.75,29329.75,29324.75,29329.75,51
2026-05-21 02:49:00+00:00,29329.25,29333.25,29327.75,29329.75,65
2026-05-21 02:50:00+00:00,29330.75,29336.0,29328.0,29332.75,61
2026-05-21 02:51:00+00:00,29334.0,29339.5,29331.75,29337.0,64
2026-05-21 02:52:00+00:00,29338.5,29342.0,29337.0,29340.25,101
2026-05-21 02:53:00+00:00,29340.25,29342.25,29338.5,29339.25,51
2026-05-21 02:54:00+00:00,29339.0,29339.0,29327.5,29330.0,112
2026-05-21 02:55:00+00:00,29329.25,29331.75,29327.0,29327.75,71
2026-05-21 02:56:00+00:00,29330.0,29331.75,29322.5,29325.5,106
2026-05-21 02:57:00+00:00,29328.75,29334.5,29328.0,29333.0,52
2026-05-21 02:58:00+00:00,29332.0,29334.25,29329.75,29329.75,26
2026-05-21 02:59:00+00:00,29331.25,29332.75,29328.0,29329.0,25
2026-05-21 03:00:00+00:00,29329.75,29333.25,29327.5,29331.25,46
2026-05-21 03:01:00+00:00,29330.75,29331.25,29325.25,29331.25,66
2026-05-21 03:02:00+00:00,29333.0,29341.0,29331.25,29339.5,84
2026-05-21 03:03:00+00:00,29339.25,29347.0,29337.0,29345.75,128
2026-05-21 03:04:00+00:00,29346.0,29346.0,29340.0,29343.0,48
2026-05-21 03:05:00+00:00,29343.25,29344.5,29340.0,29341.0,33
2026-05-21 03:06:00+00:00,29340.25,29342.0,29338.5,29342.0,32
2026-05-21 03:07:00+00:00,29340.5,29340.5,29328.5,29329.5,47
2026-05-21 03:08:00+00:00,29329.5,29333.75,29327.0,29332.25,71
2026-05-21 03:09:00+00:00,29333.75,29348.75,29333.75,29348.25,113
2026-05-21 03:10:00+00:00,29347.0,29350.5,29344.25,29346.0,81
2026-05-21 03:11:00+00:00,29346.75,29349.0,29346.25,29347.0,38
2026-05-21 03:12:00+00:00,29347.0,29356.5,29346.0,29352.0,130
2026-05-21 03:13:00+00:00,29353.5,29354.0,29349.0,29351.75,52
2026-05-21 03:14:00+00:00,29351.5,29353.0,29346.5,29346.75,27
2026-05-21 03:15:00+00:00,29348.0,29348.25,29336.0,29336.25,147
2026-05-21 03:16:00+00:00,29335.75,29342.25,29335.75,29339.25,50
2026-05-21 03:17:00+00:00,29341.0,29345.5,29337.75,29344.0,30
2026-05-21 03:18:00+00:00,29344.0,29353.25,29340.0,29351.5,65
2026-05-21 03:19:00+00:00,29350.0,29352.5,29345.5,29350.0,66
2026-05-21 03:20:00+00:00,29349.25,29352.25,29347.75,29351.75,38
2026-05-21 03:21:00+00:00,29350.75,29361.0,29350.75,29359.75,114
2026-05-21 03:22:00+00:00,29361.0,29364.5,29361.0,29364.25,89
2026-05-21 03:23:00+00:00,29364.0,29366.25,29357.75,29359.0,78
2026-05-21 03:24:00+00:00,29359.5,29363.25,29359.25,29361.25,40
2026-05-21 03:25:00+00:00,29360.0,29363.0,29352.75,29354.25,64
2026-05-21 03:26:00+00:00,29353.5,29354.5,29349.25,29350.25,56
2026-05-21 03:27:00+00:00,29351.5,29357.25,29350.0,29353.0,65
2026-05-21 03:28:00+00:00,29353.5,29357.0,29352.75,29354.75,41
2026-05-21 03:29:00+00:00,29355.5,29360.0,29354.0,29359.75,34
2026-05-21 03:30:00+00:00,29359.25,29363.0,29351.75,29363.0,99
2026-05-21 03:31:00+00:00,29361.75,29363.25,29359.0,29361.75,82
2026-05-21 03:32:00+00:00,29361.75,29361.75,29355.0,29355.0,44
2026-05-21 03:33:00+00:00,29355.0,29358.25,29355.0,29357.25,40
2026-05-21 03:34:00+00:00,29356.0,29358.75,29354.0,29357.0,29
