date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-01-06,BUY,2025-01-06T14:35:00+00:00,21780.0,21723.5,STOP,4,56.5,-1.0,-457.92,False
2025-01-10,SELL,2025-01-10T14:35:00+00:00,21158.25,21042.0,EOD,6,39.0,2.9808,1386.12,False
2025-01-13,SELL,2025-01-13T14:35:00+00:00,20764.5,20785.5,STOP,11,21.0,-1.0,-478.28,False
2025-01-14,BUY,2025-01-14T14:35:00+00:00,21072.5,21018.25,STOP,4,54.25,-1.0,-439.92,False
2025-01-15,BUY,2025-01-15T14:35:00+00:00,21265.0,21221.0,STOP,5,44.0,-1.0,-447.4,False
2025-01-20,BUY,2025-01-20T14:35:00+00:00,21728.5,21713.25,STOP,15,15.25,-1.0,-479.7,False
2025-01-22,BUY,2025-01-22T14:35:00+00:00,21960.5,22015.75,EOD,4,58.0,0.9526,436.08,False
2025-01-31,BUY,2025-01-31T14:35:00+00:00,21812.75,21765.0,STOP,5,47.75,-1.0,-484.9,False
2025-02-27,BUY,2025-02-27T14:35:00+00:00,21347.25,21320.5,STOP,9,26.75,-1.0,-494.82,False
2025-03-03,BUY,2025-03-03T14:35:00+00:00,21087.75,21023.5,STOP,3,64.25,-1.0,-389.94,False
2025-03-04,SELL,2025-03-04T14:35:00+00:00,20308.75,20364.25,STOP,4,55.5,-1.0,-449.92,False
2025-03-06,SELL,2025-03-06T14:35:00+00:00,20281.0,20316.0,STOP,6,35.0,-1.0,-428.88,False
2025-03-10,SELL,2025-03-10T13:35:00+00:00,19817.75,19897.5,STOP,2,79.75,-1.0,-321.96,False
2025-03-12,BUY,2025-03-12T13:35:00+00:00,19735.75,19670.5,STOP,3,65.25,-1.0,-395.94,False
2025-03-14,BUY,2025-03-14T13:35:00+00:00,19538.5,19450.75,STOP,2,87.75,-1.0,-353.96,False
2025-03-21,SELL,2025-03-21T13:35:00+00:00,19655.75,19711.5,STOP,4,55.75,-1.0,-451.92,False
2025-03-31,SELL,2025-03-31T13:35:00+00:00,19032.25,19191.75,STOP,1,159.5,-1.0,-320.48,False
2025-04-07,SELL,2025-04-07T13:35:00+00:00,16908.25,16980.0,STOP,3,71.75,-1.0,-434.94,False
2025-04-08,BUY,2025-04-08T13:35:00+00:00,18169.0,18111.0,STOP,3,58.0,-1.0,-352.44,False
2025-04-23,BUY,2025-04-23T13:35:00+00:00,18988.5,18938.75,STOP,4,49.75,-1.0,-403.92,False
2025-04-30,SELL,2025-04-30T13:35:00+00:00,19294.75,19304.5,STOP,24,9.75,-1.0,-503.52,False
2025-05-26,BUY,2025-05-26T13:35:00+00:00,21300.0,21258.75,STOP,5,41.25,-1.0,-419.9,False
2025-06-16,BUY,2025-06-16T13:35:00+00:00,21848.75,21939.5,EOD,3,56.5,1.6062,540.06,False
