date,side,entry,stop,exit,reason,qty,notional,pnl,r,equity
2020-06-17,-1,9423.85752,9477.14,9294.539361000001,eod,9.811821187754441,92465.20488511502,1177.0158708786873,2.2513771986495166,53456.83249088876
2020-06-18,1,9420.071913,9383.01,9382.071699,stop,11.349559320691943,106913.66498177752,-537.9837051322664,-1.006389043391153,52918.84878575649
2020-06-19,-1,9369.572949,9400.0,9303.820289,eod,11.29589343586987,105837.69757151298,637.2687104337141,1.20423766778018,53556.11749619021
2020-06-24,-1,9344.475459,9412.26,9302.720179,eod,7.900933856908392,73830.08252906268,256.24057578035075,0.47845248640097704,53812.35807197056
2020-06-25,1,9252.295137000001,9177.77,9279.072,eod,7.220698979992505,66808.03805832553,126.44295545949157,0.23497010722031966,53938.80102743005
2020-06-26,-1,9136.496259,9199.9,9200.81999,stop,8.507195344739985,77725.95844179908,-625.2141106337695,-1.1591175530872906,53313.58691679628
2020-06-29,1,9072.837193,9022.0,9156.314277,eod,10.487122472870782,95147.95481940816,779.8487315649218,1.4627579509553368,54093.43564836121
2020-06-30,1,9165.356444000001,9112.37,9111.458763,stop,10.20891978490972,93568.3887369014,-643.530372107597,-1.1896644470706552,53449.90527625361
2020-07-02,-1,9227.207187,9258.0,9057.425652,eod,11.585283432577073,106899.81055250722,1861.0508776427946,3.4818600108345015,55310.956153896404
2020-07-03,-1,9086.111298,9120.99,9084.258335,eod,12.174835711306166,110621.91230779281,-88.05111244361952,-0.15919289516280893,55222.90504145279
2020-07-07,1,9270.846992,9233.0,9232.0767,stop,11.913238367347825,110445.81008290558,-572.0946003855129,-1.035973388136812,54650.810441067275
2020-07-09,-1,9371.722734,9411.0,9221.892097,eod,11.662916625306826,109301.62088213455,1639.034337479112,2.999103442842015,56289.84477854639
2020-07-10,1,9193.9193,9164.0,9233.506557,eod,12.245016068075863,112579.68955709277,371.92453519994064,0.6607311437136727,56661.76931374633
2020-07-13,-1,9303.969509999999,9334.95,9234.373345,eod,12.180127901933835,113323.53862749266,734.7904976521784,1.2968011880877073,57396.5598113985
2020-07-14,-1,9186.371271000002,9228.0,9228.9228,stop,12.49602440793806,114793.119622797,-646.7839270743517,-1.1268688039834498,56749.77588432415
2020-07-21,-1,9372.96261,9427.5,9354.43535,eod,10.405664056223568,97531.90013120444,95.3529375328332,0.16802346096871953,56845.12882185699
2020-07-24,1,9541.394044,9504.43,9582.691635,eod,11.915476618975488,113690.25764371398,378.1441820967922,0.665218269241384,57223.273003953786
2020-07-27,1,10435.053401,10240.57,10805.439348,eod,2.9423216947935793,30703.28400809182,1058.5464259930225,1.8498529888702508,58281.81942994681
2020-07-28,1,11059.1058,10928.0,10926.9072,stop,4.445403592361825,49162.18865162949,-636.5444819311597,-1.0921836143023453,57645.27494801565
2020-07-29,1,11130.472936,11066.1,11064.99339,stop,8.954892930161812,99672.19340394378,-685.7413357877805,-1.1895881083162152,56959.53361222787
2020-07-30,-1,10976.452244999999,11057.24,11058.345723999999,stop,7.050515713950341,77389.64903679799,-655.0696052266422,-1.1500613921565086,56304.464007001225
2020-07-31,1,11172.477136000001,11124.71,11325.227364,eod,10.0791370296166,112608.92801400245,1426.211756063507,2.533034957736501,57730.67576306473
2020-08-03,1,11322.722159,11253.42,11408.619024,eod,8.330285318104462,94321.50616209376,620.8661145219069,1.07545270571582,58351.54187758664
2020-08-04,1,11159.495837999999,11090.0,11229.116976,eod,8.396408124122132,93699.68151529031,490.57552345418446,0.8407241825474692,58842.11740104083
2020-08-05,1,11636.143498,11562.59,11655.554328,eod,7.99990741447013,93088.07064548858,62.11912977111736,0.10556916119748362,58904.23653081195
2020-08-07,-1,11709.078975,11755.0,11495.429428000001,eod,10.06129289187956,117808.4730616239,2032.856990857047,3.4511218726919397,60937.093521669
2020-08-10,1,11954.985379000002,11877.0,11875.8123,stop,7.813912595291456,93415.21082949331,-711.7574042760111,-1.1680199417829353,60225.33611739299
2020-08-11,-1,11567.8431,11668.83,11396.53954,eod,5.963678072838463,68986.89224550572,953.1231919679497,1.5825950561904611,61178.45930936094
2020-08-12,1,11588.118696,11476.77,11475.622323000001,stop,5.494313046051427,63668.75173062524,-681.4499963930788,-1.1138724382501897,60497.00931296786
2020-08-13,1,11555.525437,11455.5,11454.35445,stop,6.048162460211768,69889.69515608558,-681.4823115092374,-1.1264727285670268,59815.52700145862
2020-08-14,-1,11670.852798,11724.0,11725.1724,stop,10.250412379754978,119631.05400291724,-676.7077739674783,-1.1313246039794593,59138.81922749114
2020-08-17,1,12184.41832,11947.63,12348.615015000001,eod,2.49753954196266,30431.066550014242,379.4516280028586,0.6416286847784536,59518.270855494
2020-08-18,-1,11871.522728999998,12253.5,12001.149995,eod,1.5581626283594703,18497.76305804783,-220.5791147364109,-0.37060739763754363,59297.69174075759
2020-08-19,1,11880.517933,11816.02,11814.838398,stop,9.193735207104815,109226.33599926221,-712.7646691883709,-1.202010817393184,58584.92707156922
2020-08-20,1,11832.28311,11781.45,11850.744807000001,eod,9.902556679370939,117169.85414313844,65.5567377962704,0.11190034890063819,58650.48380936549
2020-08-21,-1,11689.210962,11755.96,11757.135595999998,stop,8.786715968755319,102709.77662195511,-699.8426600947272,-1.193242774210456,57950.64114927076
2020-08-24,-1,11755.744308,11796.0,11756.445527,eod,9.859119019768793,115901.28229854153,-122.81814057925958,-0.21193577524518048,57827.82300869151
2020-08-25,-1,11393.870499,11519.13,11305.750462,eod,4.616641655685036,52601.41716516425,354.42062566630244,0.6128894487572757,58182.24363435781
2020-08-26,1,11484.618347,11255.95,11467.663118999999,eod,2.544394289707184,29221.39734157316,-72.3406122528064,-0.1243345181176337,58109.903022105005
2020-08-27,-1,11278.202067,11589.0,11252.465134,eod,1.8697004340149532,21086.859299578242,27.057555678135937,0.04656272729941271,58136.96057778314
2020-08-28,1,11467.716656999999,11429.0,11427.8571,stop,10.139239103417472,116273.92115556628,-520.2174273453719,-0.8948135956460224,57616.74315043777
2020-08-31,-1,11701.119771000001,11778.26,11731.343017,eod,7.469091535940179,87396.7346425984,-313.249795625263,-0.5436784144625554,57303.493354812505
2020-09-01,-1,11835.926289,11897.82,11899.009782,stop,9.25837091183846,109581.39566874174,-693.923797465395,-1.210962468149627,56609.56955734711
2020-09-02,-1,11317.688118,11428.93,11399.389825,eod,5.088871973358647,57594.265866904374,-473.57167755822917,-0.8365576372710052,56135.99787978888
2020-09-03,-1,10783.9215,10931.73,10690.838977,eod,3.797886987540581,40956.11513950911,312.7375461810759,0.5571069509635874,56448.73542596996
2020-09-04,-1,10346.425254,10500.0,10501.05,stop,3.675652208206802,38029.86083191172,-606.6608233047649,-1.0747110962306214,55842.07460266519
2020-09-08,1,10059.395838999999,9929.77,9993.0006,eod,4.307943156508006,43335.30546322516,-329.2192074802491,-0.5895540411468458,55512.85539518494
2020-09-09,1,10255.255422999999,10201.58,10200.559842,stop,10.34232285327052,106063.16252741932,-671.4596801979342,-1.2095570934298852,54841.395714987004
2020-09-10,1,10462.926188,10361.0,10359.9639,stop,5.380501006766514,56295.784888257724,-610.0074847841136,-1.1123121080913907,54231.38823020289
2020-09-11,1,10314.621359,10252.0,10323.647532,eod,8.660206213378778,89326.74798186126,-11.197312743976582,-0.020647291373855157,54220.19091745891
2020-09-14,1,10672.077101,10580.02,10656.714222,eod,5.889843404634121,62856.862927071685,-153.296572005638,-0.28272967950077155,54066.89434545327
2020-09-15,-1,10808.299062,10887.3,10778.837776,eod,6.8438294169942395,73970.15506818684,127.7586747289866,0.2362974168863657,54194.65302018226
2020-09-16,-1,10870.052886,10936.55,10937.643655,stop,8.149925577248727,88590.12204165773,-639.7252889692006,-1.1804214130330624,53554.92773121306
2020-09-17,1,10830.48294,10757.57,10909.488942,eod,7.345051198211585,79550.45169565713,500.4625263955223,0.934484551836751,54055.39025760858
2020-09-18,-1,10884.261465,10968.32,10859.845876,eod,6.4306843151154744,69993.24948459127,87.0942002146291,0.1611202875412968,54142.48445782321
2020-09-21,-1,10542.74562,10632.93,10497.0496,eod,6.003532369776545,63293.71459598989,211.1809894115829,0.39004672860199485,54353.66544723479
2020-09-22,-1,10433.336561999999,10503.38,10488.108705999999,eod,7.759993940793471,80962.62850337898,-506.2066498204323,-0.9313201706917914,53847.45879741436
2020-09-23,-1,10486.35126,10531.94,10289.998897,eod,10.270008597330614,107694.91759482872,1909.8538087494107,3.5467854034387933,55757.31260616377
2020-09-24,1,10397.119607999999,10326.9,10643.495544,eod,7.940419235345806,82557.48852755425,1872.7925687025056,3.3588286112904857,57630.10517486627
2020-09-25,-1,10574.492445,10630.0,10631.063,stop,10.38238941975847,109788.49848028387,-697.4196989480018,-1.2101655841713812,56932.68547591827
2020-09-28,-1,10858.794011999998,10931.0,10867.0866,eod,7.884759568128485,85618.9799844533,-151.03673509330588,-0.2652900242290386,56781.64874082496
2020-09-29,1,10766.046497,10732.5,10731.42675,stop,10.548282279228012,113563.29748164992,-478.55957184119893,-0.8428067561502902,56303.08916898376
2020-10-01,-1,10837.666125,10888.0,10612.071101,eod,10.390260877128426,112606.17833796752,2232.556969180054,3.965247737081404,58535.646138163815
2020-10-06,-1,10654.044489,10714.9,10715.97149,stop,9.618791326584056,102479.03072383386,-698.4397622740463,-1.1931870720714237,57837.20637588977
2020-10-07,-1,10599.849909,10634.94,10636.003494,stop,10.912834968876684,115674.41275177954,-510.40978844335444,-0.8824938485551157,57326.79658744641
2020-10-08,1,10770.226915,10704.15,10872.622629,eod,8.675767715161449,93439.98695411989,794.4772620231412,1.3858741623757815,58121.27384946955
2020-10-09,-1,11039.775912,11080.0,11081.108,stop,10.529430001616785,116242.5476989391,-551.6634767793232,-0.9491593013052277,57569.61037269023
2020-10-13,-1,11317.828103999998,11422.86,11424.002286,stop,5.481155017204393,62034.770296096474,-644.2828992381658,-1.1191371542507427,56925.32747345206
2020-10-14,-1,11384.411445,11550.0,11342.394126,eod,3.4377573663501058,39136.8443066092,105.38072627387805,0.18512098384154904,57030.70819972594
2020-10-16,1,11365.206407,11328.0,11326.8672,stop,10.036018028603488,114061.41639945187,-498.6420025674765,-0.8743394888613232,56532.06619715846
2020-10-19,1,11690.46893,11624.48,11686.521231,eod,8.566901478347788,100151.09555899588,-133.95373418395525,-0.23695177479766044,56398.11246297451
2020-10-20,1,11950.524933,11825.24,11904.079473,eod,4.501587789728405,53796.33711923767,-262.7701135857483,-0.4659200496439619,56135.34234938876
2020-10-21,1,12475.437419,12355.66,12678.732,eod,4.686638167532125,58467.861164543865,893.8238973312244,1.5922658701678998,57029.166246719986
2020-10-22,-1,12885.701301,12965.0,12966.2965,stop,7.19169002340371,92669.9694909619,-672.5754659177987,-1.179353496083211,56356.59078080219
2020-10-23,-1,12930.876783,13015.0,12919.291799999999,eod,6.699290967534205,86627.70603464966,-8.977728477722536,-0.015930219258012305,56347.613052324465
2020-10-26,-1,13120.907777999999,13240.0,12998.869757,eod,4.731426797320478,62080.614665999885,515.6220551667778,0.915073464936253,56863.235107491244
2020-10-27,1,13445.164381999999,13308.88,13648.635,eod,4.172395565288715,56098.544242034586,792.4368800156197,1.3935838833609082,57655.67198750687
2020-10-28,-1,13020.787791,13284.42,13157.795648,eod,2.1869737467286097,28476.12106064141,-328.25852370836344,-0.5693429846407692,57327.413463798504
2020-10-29,1,13279.227789999999,13136.35,13480.671798000001,eod,4.012339039104612,53280.76407097986,754.5767625923847,1.3162581686489132,58081.99022639089
2020-10-30,1,13341.334,13212.78,13524.837381000001,eod,4.518100582353785,60277.48891477636,768.3947002789341,1.3229482965096404,58850.38492666982
2020-11-02,1,13496.089474,13396.51,13650.93477,eod,5.909891121404171,79760.41935606889,834.9008612455182,1.4186837729028305,59685.285787915345
2020-11-04,1,13864.426304,13729.96,14027.607099,eod,4.438679729600862,61539.7479981098,662.4053853850315,1.1098302984404083,60347.69117330038
2020-11-05,1,14919.4918,14801.27,14799.789873,stop,5.104616168363256,76158.27906604302,-686.8851548185073,-1.1382128155424873,59660.806018481875
2020-11-09,-1,14994.710379,15391.0,15392.5391,stop,1.505484949818605,22574.31080247333,-621.7989254495934,-1.0422234745822423,59039.00709303228
2020-11-10,-1,15107.379111,15327.47,15329.002746999999,stop,2.682483012417316,40525.287827405715,-635.3241773669204,-1.0761091838245034,58403.68291566536
2020-11-11,1,15665.376381,15567.0,15565.4433,stop,5.936758632711377,93001.55846457466,-685.9835004941051,-1.1745552099593821,57717.69941517126
2020-11-12,1,16038.073647,15825.77,16137.476091,eod,2.718639092204176,43601.7339803838,226.50251645359634,0.39243164358359633,57944.201931624855
2020-11-13,-1,16102.399599,16229.69,16231.312969,stop,4.552126592139871,73300.1614118703,-660.4235560610673,-1.1397577911943257,57283.77837556379
2020-11-16,1,16511.020936999998,16350.0,16818.667964999997,eod,3.557536022508966,58738.55175177723,1035.1795998838813,1.8071077523850452,58318.957975447665
2020-11-17,1,17189.708799,17015.9,17685.891234,eod,3.355351300451029,57677.51177309915,1606.3564335758358,2.7544326739378873,59925.3144090235
2020-11-18,-1,17633.246498999997,17891.85,17893.639185,stop,2.317266169146843,40860.9255643597,-644.5617871064236,-1.0756085194763134,59280.752621917076
2020-11-20,1,18716.17143,18350.0,18631.926621000002,eod,1.6189344051751202,30300.253861182628,-166.61888019880928,-0.2810674170442423,59114.133741718266
2020-11-23,-1,18491.840631,18681.05,18390.128829,eod,3.1242709625926723,57773.52072832466,260.16059642801514,0.4400988054137949,59374.29433814628
