date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-01-02,BUY,2025-01-02T15:05:00+00:00,21413.0,21293.75,EOD,1,246.5,-0.4838,-239.98,False
2025-01-03,SELL,2025-01-03T15:22:00+00:00,21270.0,21426.25,EOD,1,164.5,-0.9498,-313.98,False
2025-01-06,BUY,2025-01-06T15:15:00+00:00,21853.0,21889.0,EOD,1,129.5,0.278,70.52,False
2025-01-07,SELL,2025-01-07T15:02:00+00:00,21622.5,21555.5,EOD,1,183.5,0.3651,132.52,False
2025-01-08,BUY,2025-01-08T15:03:00+00:00,21392.75,21286.0,STOP,2,106.75,-1.0,-429.96,False
2025-01-10,SELL,2025-01-10T15:02:00+00:00,20961.0,20939.5,EOD,1,236.25,0.091,41.52,False
2025-01-13,BUY,2025-01-13T15:07:00+00:00,20850.5,20755.5,EOD,1,148.5,-0.6397,-191.48,False
2025-01-14,SELL,2025-01-14T15:40:00+00:00,20954.75,20903.25,EOD,1,175.0,0.2943,101.52,False
2025-01-15,BUY,2025-01-15T15:02:00+00:00,21362.0,21331.5,EOD,1,175.25,-0.174,-62.48,False
2025-01-16,SELL,2025-01-16T15:02:00+00:00,21354.0,21407.25,EOD,1,144.0,-0.3698,-107.98,False
2025-01-20,SELL,2025-01-20T15:17:00+00:00,21709.75,21707.5,EOD,3,69.0,0.0326,9.06,False
2025-01-21,SELL,2025-01-21T15:12:00+00:00,21565.75,21630.25,EOD,1,152.5,-0.423,-130.48,False
2025-01-22,BUY,2025-01-22T15:13:00+00:00,22032.25,22052.0,EOD,1,129.75,0.1522,38.02,False
2025-01-23,BUY,2025-01-23T15:35:00+00:00,21920.75,21948.75,EOD,4,54.75,0.5114,218.08,False
2025-01-24,SELL,2025-01-24T15:21:00+00:00,21995.25,22013.25,EOD,2,83.0,-0.2169,-74.96,False
2025-01-27,BUY,2025-01-27T15:29:00+00:00,21350.5,21210.25,EOD,1,241.5,-0.5807,-281.98,False
2025-01-28,BUY,2025-01-28T15:02:00+00:00,21339.5,21404.75,EOD,1,180.0,0.3625,129.02,False
2025-01-29,SELL,2025-01-29T15:29:00+00:00,21491.75,21489.5,EOD,2,114.5,0.0197,6.04,False
2025-01-30,SELL,2025-01-30T15:04:00+00:00,21578.25,21550.25,EOD,1,170.5,0.1642,54.52,False
2025-01-31,BUY,2025-01-31T15:02:00+00:00,21893.25,21918.0,EOD,1,128.25,0.193,48.02,False
2025-02-03,SELL,2025-02-03T15:03:00+00:00,21159.0,21314.5,STOP,1,155.5,-1.0,-312.48,False
2025-02-04,BUY,2025-02-04T15:02:00+00:00,21586.5,21683.75,EOD,1,181.25,0.5366,193.02,False
2025-02-05,SELL,2025-02-05T15:05:00+00:00,21517.25,21591.5,STOP,3,74.25,-1.0,-449.94,False
2025-02-06,BUY,2025-02-06T15:12:00+00:00,21829.25,21800.5,EOD,2,91.0,-0.3159,-117.96,False
2025-02-07,SELL,2025-02-07T15:02:00+00:00,21819.5,21656.0,EOD,1,148.5,1.101,325.52,False
2025-02-10,BUY,2025-02-10T15:02:00+00:00,21813.75,21855.25,EOD,3,69.75,0.595,244.56,False
2025-02-11,BUY,2025-02-11T15:02:00+00:00,21813.25,21823.0,EOD,2,112.5,0.0867,36.04,False
2025-02-12,BUY,2025-02-12T15:23:00+00:00,21703.0,21664.25,EOD,1,166.75,-0.2324,-78.98,False
2025-02-13,BUY,2025-02-13T15:17:00+00:00,21953.5,22002.5,EOD,2,118.75,0.4126,193.04,False
2025-02-14,BUY,2025-02-14T15:10:00+00:00,22144.5,22139.0,EOD,4,54.5,-0.1009,-49.92,False
2025-02-17,BUY,2025-02-17T16:04:00+00:00,22245.25,22247.25,EOD,4,52.75,0.0379,10.08,False
2025-02-18,SELL,2025-02-18T15:02:00+00:00,22156.0,22204.25,EOD,2,112.0,-0.4308,-195.96,False
2025-02-19,SELL,2025-02-19T15:03:00+00:00,22150.75,22221.5,STOP,3,70.75,-1.0,-428.94,False
2025-02-21,SELL,2025-02-21T15:07:00+00:00,22073.25,21992.75,EOD,2,114.75,0.7015,319.04,False
2025-02-25,SELL,2025-02-25T15:02:00+00:00,21196.25,21038.5,EOD,1,201.25,0.7839,314.02,False
2025-02-26,BUY,2025-02-26T15:04:00+00:00,21313.5,21365.5,EOD,1,124.5,0.4177,102.52,False
2025-02-28,BUY,2025-02-28T15:11:00+00:00,20662.0,20638.5,EOD,1,201.5,-0.1166,-48.48,False
2025-03-04,SELL,2025-03-04T15:03:00+00:00,20203.25,20142.25,EOD,1,226.75,0.269,120.52,False
2025-03-05,BUY,2025-03-05T15:08:00+00:00,20488.25,20270.25,STOP,1,218.0,-1.0,-437.48,False
2025-03-06,BUY,2025-03-06T15:04:00+00:00,20354.75,20408.0,EOD,1,126.5,0.4209,105.02,False
2025-03-10,SELL,2025-03-10T14:02:00+00:00,19736.25,19632.25,EOD,1,168.25,0.6181,206.52,False
2025-03-11,SELL,2025-03-11T14:05:00+00:00,19384.25,19430.75,EOD,1,214.75,-0.2165,-94.48,False
2025-03-12,SELL,2025-03-12T14:32:00+00:00,19586.25,19524.25,EOD,1,191.5,0.3238,122.52,False
2025-03-14,BUY,2025-03-14T15:01:00+00:00,19624.5,19645.0,EOD,1,173.75,0.118,39.52,False
2025-03-17,SELL,2025-03-17T14:59:00+00:00,19680.0,19681.0,EOD,1,167.75,-0.006,-3.48,False
2025-03-18,SELL,2025-03-18T14:15:00+00:00,19453.75,19467.25,EOD,1,239.75,-0.0563,-28.48,False
2025-03-19,BUY,2025-03-19T14:02:00+00:00,19648.0,19670.25,EOD,1,143.75,0.1548,43.02,False
2025-03-20,BUY,2025-03-20T14:02:00+00:00,19969.0,20031.75,EOD,1,213.0,0.2946,124.02,False
2025-03-21,BUY,2025-03-21T14:24:00+00:00,19757.0,19716.0,EOD,1,149.5,-0.2742,-83.48,False
2025-03-24,BUY,2025-03-24T14:24:00+00:00,20340.5,20355.75,EOD,2,111.25,0.1371,58.04,False
2025-03-25,BUY,2025-03-25T14:16:00+00:00,20435.5,20475.25,EOD,3,73.75,0.539,234.06,False
2025-03-26,SELL,2025-03-26T14:13:00+00:00,20300.75,20272.5,EOD,1,174.25,0.1621,55.02,False
2025-03-27,BUY,2025-03-27T14:07:00+00:00,20091.5,20133.75,EOD,1,154.25,0.2739,83.02,False
2025-03-28,SELL,2025-03-28T14:04:00+00:00,19838.5,19600.75,EOD,2,103.0,2.3083,948.04,False
2025-03-31,BUY,2025-03-31T15:23:00+00:00,19193.0,19186.75,EOD,1,216.25,-0.0289,-13.98,False
2025-04-01,SELL,2025-04-01T14:09:00+00:00,19330.0,19462.5,STOP,1,132.5,-1.0,-266.48,False
2025-04-03,SELL,2025-04-03T14:07:00+00:00,18909.5,18821.0,EOD,1,164.75,0.5372,175.52,False
2025-04-08,BUY,2025-04-08T14:03:00+00:00,18284.0,18059.25,STOP,1,224.75,-1.0,-450.98,False
2025-04-15,BUY,2025-04-15T14:12:00+00:00,19128.25,18968.5,STOP,1,159.75,-1.0,-320.98,False
2025-04-16,BUY,2025-04-16T15:25:00+00:00,18705.25,18708.75,EOD,1,182.0,0.0192,5.52,False
2025-04-17,SELL,2025-04-17T14:21:00+00:00,18365.0,18338.75,EOD,1,144.5,0.1817,51.02,False
2025-04-21,SELL,2025-04-21T14:02:00+00:00,17973.75,17867.0,EOD,1,191.25,0.5582,212.02,False
2025-04-22,BUY,2025-04-22T14:02:00+00:00,18257.25,18351.5,EOD,1,156.75,0.6013,187.02,False
2025-04-23,BUY,2025-04-23T14:32:00+00:00,19126.5,18916.5,STOP,1,210.0,-1.0,-421.48,False
2025-04-24,BUY,2025-04-24T14:02:00+00:00,19074.75,19149.5,EOD,1,228.25,0.3275,148.02,False
2025-04-25,BUY,2025-04-25T14:10:00+00:00,19376.25,19235.75,STOP,1,140.5,-1.0,-282.48,False
2025-04-28,SELL,2025-04-28T15:07:00+00:00,19444.75,19318.75,EOD,1,178.25,0.7069,250.52,False
2025-04-29,BUY,2025-04-29T14:06:00+00:00,19570.75,19553.75,EOD,1,167.0,-0.1018,-35.48,False
2025-04-30,BUY,2025-04-30T14:30:00+00:00,19309.5,19413.0,EOD,1,203.5,0.5086,205.52,False
2025-05-01,BUY,2025-05-01T14:29:00+00:00,20003.5,20078.0,EOD,1,143.5,0.5192,147.52,False
2025-05-02,BUY,2025-05-02T14:06:00+00:00,20129.0,20141.5,EOD,2,109.25,0.1144,47.04,False
2025-05-05,BUY,2025-05-05T14:02:00+00:00,20105.0,20097.5,EOD,2,119.75,-0.0626,-32.96,False
2025-05-06,BUY,2025-05-06T14:20:00+00:00,19868.0,19942.25,EOD,2,121.0,0.6136,294.04,False
2025-05-07,BUY,2025-05-07T14:11:00+00:00,19949.0,19857.5,STOP,2,91.5,-1.0,-368.96,False
2025-05-08,SELL,2025-05-08T14:12:00+00:00,20042.5,20174.0,STOP,1,131.5,-1.0,-264.48,False
2025-05-09,SELL,2025-05-09T14:21:00+00:00,20198.0,20133.75,EOD,3,81.75,0.7859,381.06,False
2025-05-12,SELL,2025-05-12T14:29:00+00:00,20739.0,20785.5,EOD,1,183.25,-0.2538,-94.48,False
2025-05-13,BUY,2025-05-13T14:02:00+00:00,21132.25,21278.75,EOD,1,159.5,0.9185,291.52,False
2025-05-15,BUY,2025-05-15T15:04:00+00:00,21354.75,21406.25,EOD,2,107.0,0.4813,203.04,False
2025-05-16,SELL,2025-05-16T14:36:00+00:00,21383.5,21398.75,EOD,2,86.5,-0.1763,-63.96,False
2025-05-19,BUY,2025-05-19T14:02:00+00:00,21387.25,21404.25,EOD,1,185.0,0.0919,32.52,False
2025-05-20,BUY,2025-05-20T14:41:00+00:00,21442.0,21422.25,EOD,2,87.25,-0.2264,-81.96,False
2025-05-21,BUY,2025-05-21T14:09:00+00:00,21404.75,21519.25,EOD,1,127.75,0.8963,227.52,False
2025-05-22,BUY,2025-05-22T14:02:00+00:00,21301.5,21206.5,EOD,1,187.75,-0.506,-191.48,False
2025-05-23,BUY,2025-05-23T14:13:00+00:00,20978.5,20960.0,EOD,1,156.0,-0.1186,-38.48,False
2025-05-26,SELL,2025-05-26T14:31:00+00:00,21248.0,21253.25,EOD,4,59.75,-0.0879,-47.92,False
2025-05-27,BUY,2025-05-27T14:02:00+00:00,21327.0,21390.25,EOD,1,134.25,0.4711,125.02,False
2025-05-28,SELL,2025-05-28T14:22:00+00:00,21445.5,21458.0,EOD,2,122.0,-0.1025,-52.96,False
2025-05-29,SELL,2025-05-29T14:06:00+00:00,21454.5,21501.0,EOD,1,225.25,-0.2064,-94.48,False
2025-05-30,BUY,2025-05-30T14:38:00+00:00,21396.25,21368.0,EOD,1,161.5,-0.1749,-57.98,False
2025-06-02,SELL,2025-06-02T14:02:00+00:00,21253.0,21370.0,EOD,1,205.0,-0.5707,-235.48,False
2025-06-03,BUY,2025-06-03T14:02:00+00:00,21614.75,21672.0,EOD,2,105.0,0.5452,226.04,False
2025-06-04,SELL,2025-06-04T14:04:00+00:00,21702.5,21754.75,EOD,2,90.75,-0.5758,-211.96,False
2025-06-05,BUY,2025-06-05T14:47:00+00:00,21856.0,21920.0,EOD,1,164.5,0.3891,126.52,False
2025-06-06,SELL,2025-06-06T15:21:00+00:00,21758.0,21790.0,EOD,2,106.25,-0.3012,-130.96,False
2025-06-09,BUY,2025-06-09T14:10:00+00:00,21823.0,21824.5,EOD,3,72.25,0.0208,4.56,False
2025-06-11,BUY,2025-06-11T14:24:00+00:00,22026.5,22018.75,EOD,2,110.75,-0.07,-33.96,False
2025-06-12,BUY,2025-06-12T14:08:00+00:00,21894.0,21917.25,EOD,3,75.5,0.3079,135.06,False
2025-06-13,SELL,2025-06-13T14:21:00+00:00,21655.75,21794.75,STOP,1,139.0,-1.0,-279.48,False
2025-06-16,BUY,2025-06-16T14:02:00+00:00,21950.25,21964.0,EOD,1,158.0,0.087,26.02,False
2025-06-17,BUY,2025-06-17T14:12:00+00:00,21889.5,21864.25,EOD,2,87.25,-0.2894,-103.96,False
2025-06-18,BUY,2025-06-18T14:09:00+00:00,22036.5,22049.75,EOD,2,110.25,0.1202,50.04,False
2025-06-20,SELL,2025-06-20T14:07:00+00:00,21999.75,21858.25,EOD,1,130.75,1.0822,281.52,False
2025-06-23,BUY,2025-06-23T14:02:00+00:00,21947.75,21946.5,EOD,1,189.25,-0.0066,-3.98,False
2025-06-24,BUY,2025-06-24T14:43:00+00:00,22338.25,22372.75,EOD,3,78.25,0.4409,202.56,False
2025-06-25,SELL,2025-06-25T14:15:00+00:00,22474.5,22462.5,EOD,3,73.75,0.1627,67.56,False
2025-06-26,BUY,2025-06-26T14:22:00+00:00,22570.5,22565.25,EOD,2,94.5,-0.0556,-23.96,False
2025-06-27,BUY,2025-06-27T14:02:00+00:00,22788.75,22792.5,EOD,2,103.5,0.0362,12.04,False
2025-07-01,BUY,2025-07-01T14:16:00+00:00,22844.0,22780.0,STOP,3,64.0,-1.0,-388.44,False
2025-07-02,BUY,2025-07-02T14:04:00+00:00,22737.25,22803.5,EOD,2,86.0,0.7703,262.04,False
2025-07-03,BUY,2025-07-03T14:02:00+00:00,23024.25,23066.75,EOD,2,94.0,0.4521,167.04,False
2025-07-04,BUY,2025-07-04T14:31:00+00:00,22938.75,22925.0,EOD,5,50.75,-0.2709,-144.9,False
2025-07-07,SELL,2025-07-07T14:57:00+00:00,22890.75,22920.5,EOD,2,86.75,-0.3429,-121.96,False
2025-07-08,SELL,2025-07-08T14:06:00+00:00,22875.75,22868.75,EOD,3,67.75,0.1033,37.56,False
2025-07-09,BUY,2025-07-09T14:02:00+00:00,23104.25,22978.0,STOP,1,126.25,-1.0,-253.98,False
2025-07-10,SELL,2025-07-10T14:02:00+00:00,22925.5,22997.75,EOD,1,164.5,-0.4392,-145.98,False
2025-07-11,BUY,2025-07-11T14:08:00+00:00,22971.0,22950.0,EOD,2,108.0,-0.1944,-86.96,False
2025-07-14,BUY,2025-07-14T14:22:00+00:00,22980.25,23011.75,EOD,1,138.0,0.2283,61.52,False
2025-07-15,SELL,2025-07-15T14:53:00+00:00,23118.0,23168.5,EOD,2,104.75,-0.4821,-204.96,False
2025-07-16,SELL,2025-07-16T14:07:00+00:00,22952.0,22981.0,EOD,1,137.5,-0.2109,-59.48,False
2025-07-17,BUY,2025-07-17T14:02:00+00:00,23171.0,23228.75,EOD,2,105.25,0.5487,228.04,False
2025-07-18,SELL,2025-07-18T14:05:00+00:00,23247.5,23216.25,EOD,3,62.5,0.5,183.06,False
2025-07-21,BUY,2025-07-21T14:03:00+00:00,23399.0,23396.25,EOD,1,143.75,-0.0191,-6.98,False
2025-07-23,SELL,2025-07-23T14:05:00+00:00,23159.0,23208.0,EOD,2,104.75,-0.4678,-198.96,False
2025-07-24,SELL,2025-07-24T14:10:00+00:00,23329.0,23380.5,EOD,3,72.0,-0.7153,-313.44,False
2025-07-25,BUY,2025-07-25T14:12:00+00:00,23409.25,23420.0,EOD,3,78.5,0.1369,60.06,False
2025-07-28,BUY,2025-07-28T14:09:00+00:00,23525.0,23464.75,STOP,4,60.25,-1.0,-487.92,False
2025-07-29,SELL,2025-07-29T14:07:00+00:00,23553.25,23463.75,EOD,2,99.25,0.9018,355.04,False
2025-07-30,BUY,2025-07-30T14:51:00+00:00,23527.5,23487.25,EOD,3,76.75,-0.5244,-245.94,False
2025-07-31,SELL,2025-07-31T14:43:00+00:00,23604.75,23534.75,EOD,1,147.25,0.4754,138.52,False
2025-08-04,BUY,2025-08-04T14:16:00+00:00,23258.75,23211.0,EOD,1,170.0,-0.2809,-96.98,False
2025-08-05,SELL,2025-08-05T14:18:00+00:00,23296.75,23170.75,EOD,2,100.5,1.2537,501.04,False
2025-08-06,BUY,2025-08-06T14:04:00+00:00,23250.5,23323.75,EOD,2,102.0,0.7181,290.04,False
2025-08-07,SELL,2025-08-07T14:25:00+00:00,23564.0,23509.25,EOD,2,94.75,0.5778,216.04,False
2025-08-08,BUY,2025-08-08T14:02:00+00:00,23650.75,23666.5,EOD,2,120.75,0.1304,60.04,False
2025-08-11,BUY,2025-08-11T14:11:00+00:00,23750.75,23734.75,EOD,3,70.0,-0.2286,-100.44,False
2025-08-12,SELL,2025-08-12T14:02:00+00:00,23641.75,23808.25,STOP,1,166.5,-1.0,-334.48,False
2025-08-13,SELL,2025-08-13T14:02:00+00:00,23998.25,23925.0,EOD,3,70.25,1.0427,435.06,False
2025-08-14,BUY,2025-08-14T14:31:00+00:00,23962.5,23888.0,EOD,2,121.25,-0.6144,-300.96,False
2025-08-18,BUY,2025-08-18T14:26:00+00:00,23819.5,23735.0,STOP,2,84.5,-1.0,-340.96,False
2025-08-19,SELL,2025-08-19T14:29:00+00:00,23633.5,23579.75,EOD,1,137.0,0.3923,106.02,False
2025-08-21,BUY,2025-08-21T14:13:00+00:00,23296.0,23256.25,EOD,2,120.25,-0.3306,-161.96,False
2025-08-25,BUY,2025-08-25T14:03:00+00:00,23526.75,23598.5,EOD,2,83.5,0.8593,284.04,False
2025-08-26,BUY,2025-08-26T14:11:00+00:00,23519.0,23508.75,EOD,2,92.0,-0.1114,-43.96,False
2025-08-27,BUY,2025-08-27T14:15:00+00:00,23566.25,23590.0,EOD,3,78.75,0.3016,138.06,False
2025-08-28,BUY,2025-08-28T15:17:00+00:00,23748.25,23672.0,EOD,1,175.75,-0.4339,-153.98,False
2025-08-29,SELL,2025-08-29T14:04:00+00:00,23498.0,23481.75,EOD,1,170.0,0.0956,31.02,False
2025-09-01,BUY,2025-09-01T15:20:00+00:00,23495.25,23502.75,EOD,4,53.5,0.1402,54.08,False
2025-09-02,BUY,2025-09-02T14:30:00+00:00,23261.5,23110.0,EOD,1,236.25,-0.6413,-304.48,False
2025-09-03,BUY,2025-09-03T14:08:00+00:00,23458.25,23424.5,EOD,2,88.25,-0.3824,-137.96,False
2025-09-04,SELL,2025-09-04T14:03:00+00:00,23456.0,23548.25,STOP,2,92.25,-1.0,-371.96,False
2025-09-05,SELL,2025-09-05T14:02:00+00:00,23815.75,23632.5,EOD,2,86.25,2.1246,730.04,False
2025-09-08,BUY,2025-09-08T14:42:00+00:00,23878.75,23876.25,EOD,2,107.0,-0.0234,-12.96,False
2025-09-09,SELL,2025-09-09T14:02:00+00:00,23792.5,23784.25,EOD,3,65.25,0.1264,45.06,False
2025-09-11,BUY,2025-09-11T14:08:00+00:00,23998.5,24037.75,EOD,2,88.75,0.4423,154.04,False
2025-09-12,BUY,2025-09-12T14:22:00+00:00,24069.5,24087.5,EOD,3,68.0,0.2647,103.56,False
2025-09-15,BUY,2025-09-15T15:03:00+00:00,24263.0,24254.0,EOD,2,90.25,-0.0997,-38.96,False
2025-09-16,SELL,2025-09-16T15:02:00+00:00,24280.0,24277.0,EOD,3,75.75,0.0396,13.56,False
2025-09-17,SELL,2025-09-17T14:02:00+00:00,24218.75,24173.0,EOD,3,81.75,0.5596,270.06,False
2025-09-18,BUY,2025-09-18T14:03:00+00:00,24716.75,24782.5,EOD,2,118.0,0.5572,260.04,False
2025-09-19,SELL,2025-09-19T15:14:00+00:00,24737.0,24727.25,EOD,3,80.5,0.1211,54.06,False
2025-09-22,BUY,2025-09-22T14:04:00+00:00,24883.0,24920.25,EOD,3,68.75,0.5418,219.06,False
2025-09-24,SELL,2025-09-24T15:11:00+00:00,24783.5,24794.0,EOD,2,115.75,-0.0907,-44.96,False
2025-09-25,BUY,2025-09-25T14:11:00+00:00,24581.25,24598.75,EOD,1,158.75,0.1102,33.52,False
2025-09-26,BUY,2025-09-26T14:02:00+00:00,24730.0,24597.0,STOP,1,133.0,-1.0,-267.48,False
2025-09-29,BUY,2025-09-29T14:08:00+00:00,24956.5,24867.0,EOD,2,108.25,-0.8268,-360.96,False
2025-09-30,BUY,2025-09-30T14:49:00+00:00,24832.75,24779.75,EOD,2,110.5,-0.4796,-214.96,False
2025-10-01,BUY,2025-10-01T14:19:00+00:00,24845.5,24890.75,EOD,2,119.5,0.3787,178.04,False
2025-10-02,SELL,2025-10-02T15:03:00+00:00,25009.75,25042.0,EOD,1,159.25,-0.2025,-65.98,False
2025-10-03,SELL,2025-10-03T14:02:00+00:00,25081.0,25134.25,EOD,2,87.0,-0.6121,-215.96,False
2025-10-07,SELL,2025-10-07T14:28:00+00:00,25210.5,25074.75,EOD,4,54.25,2.5023,1080.08,False
2025-10-08,BUY,2025-10-08T14:02:00+00:00,25207.0,25236.25,EOD,1,133.0,0.2199,57.02,False
2025-10-09,SELL,2025-10-09T14:31:00+00:00,25243.0,25227.5,EOD,2,91.75,0.1689,59.04,False
2025-10-10,SELL,2025-10-10T14:58:00+00:00,25263.25,24822.25,EOD,2,124.75,3.5351,1761.04,False
2025-10-13,BUY,2025-10-13T14:02:00+00:00,24896.5,24877.75,EOD,1,172.0,-0.109,-38.98,False
2025-10-14,BUY,2025-10-14T14:21:00+00:00,24644.75,24704.0,EOD,1,223.75,0.2648,117.02,False
2025-10-15,BUY,2025-10-15T14:02:00+00:00,25031.0,25053.0,EOD,1,134.0,0.1642,42.52,False
2025-10-16,SELL,2025-10-16T14:13:00+00:00,25025.75,25125.5,STOP,2,99.75,-1.0,-401.96,False
2025-10-17,BUY,2025-10-17T14:14:00+00:00,24917.0,24734.75,EOD,1,244.5,-0.7454,-365.98,False
2025-10-20,BUY,2025-10-20T14:07:00+00:00,25242.0,25320.75,EOD,2,127.25,0.6189,312.04,False
2025-10-21,SELL,2025-10-21T14:29:00+00:00,25208.75,25275.5,EOD,2,95.75,-0.6971,-269.96,False
2025-10-22,SELL,2025-10-22T14:28:00+00:00,25150.0,25028.0,EOD,1,139.25,0.8761,242.52,False
2025-10-23,BUY,2025-10-23T14:38:00+00:00,25183.25,25179.75,EOD,1,184.25,-0.019,-8.48,False
2025-10-24,BUY,2025-10-24T14:13:00+00:00,25539.25,25534.5,EOD,2,109.5,-0.0434,-21.96,False
2025-10-27,BUY,2025-10-27T14:02:00+00:00,25860.0,25898.25,EOD,4,63.5,0.6024,300.08,False
2025-10-28,SELL,2025-10-28T14:33:00+00:00,26024.75,26045.0,EOD,3,70.0,-0.2893,-125.94,False
2025-10-29,SELL,2025-10-29T14:51:00+00:00,26252.5,26253.25,EOD,3,67.0,-0.0112,-8.94,False
2025-10-30,BUY,2025-10-30T14:02:00+00:00,26150.0,26057.25,EOD,1,207.75,-0.4465,-186.98,False
2025-10-31,SELL,2025-10-31T14:05:00+00:00,26064.5,26136.25,EOD,1,135.0,-0.5315,-144.98,False
2025-11-03,SELL,2025-11-03T15:02:00+00:00,26110.75,26052.25,EOD,1,155.25,0.3768,115.52,False
2025-11-04,BUY,2025-11-04T15:27:00+00:00,25882.25,25771.25,EOD,1,219.25,-0.5063,-223.48,False
2025-11-05,BUY,2025-11-05T15:07:00+00:00,25705.0,25743.0,EOD,1,217.0,0.1751,74.52,False
2025-11-06,SELL,2025-11-06T15:02:00+00:00,25466.0,25332.75,EOD,1,219.75,0.6064,265.02,False
2025-11-07,SELL,2025-11-07T15:07:00+00:00,24894.0,24795.5,EOD,1,217.0,0.4539,195.52,False
2025-11-10,BUY,2025-11-10T15:26:00+00:00,25661.0,25525.25,STOP,1,135.75,-1.0,-272.98,False
2025-11-11,SELL,2025-11-11T15:07:00+00:00,25548.0,25511.5,EOD,2,98.0,0.3724,143.04,False
2025-11-12,SELL,2025-11-12T15:37:00+00:00,25536.25,25582.25,EOD,1,244.5,-0.1881,-93.48,False
2025-11-13,SELL,2025-11-13T15:46:00+00:00,25260.75,25224.25,EOD,1,241.25,0.1513,71.52,False
2025-11-20,BUY,2025-11-20T15:02:00+00:00,25292.25,25146.0,STOP,1,146.25,-1.0,-293.98,False
2025-11-21,SELL,2025-11-21T15:03:00+00:00,24099.0,24175.75,EOD,1,199.0,-0.3857,-154.98,False
2025-11-24,BUY,2025-11-24T15:03:00+00:00,24731.5,24864.0,EOD,1,214.75,0.617,263.52,False
2025-11-26,SELL,2025-11-26T15:02:00+00:00,25152.75,25280.25,STOP,2,127.5,-1.0,-512.96,False
2025-11-28,BUY,2025-11-28T16:07:00+00:00,25425.5,25389.25,EOD,2,94.5,-0.3836,-147.96,False
2025-12-01,BUY,2025-12-01T15:14:00+00:00,25380.25,25381.25,EOD,1,171.0,0.0058,0.52,False
2025-12-02,BUY,2025-12-02T15:02:00+00:00,25642.0,25471.25,STOP,1,170.75,-1.0,-342.98,False
2025-12-03,BUY,2025-12-03T15:03:00+00:00,25552.25,25566.75,EOD,2,122.25,0.1186,55.04,False
2025-12-04,SELL,2025-12-04T15:26:00+00:00,25526.0,25582.5,EOD,1,187.0,-0.3021,-114.48,False
2025-12-05,BUY,2025-12-05T15:03:00+00:00,25811.75,25697.75,EOD,1,138.25,-0.8246,-229.48,False
2025-12-08,SELL,2025-12-08T15:23:00+00:00,25718.75,25662.0,EOD,1,142.0,0.3996,112.02,False
2025-12-09,BUY,2025-12-09T15:03:00+00:00,25667.5,25690.0,EOD,2,107.5,0.2093,87.04,False
2025-12-10,SELL,2025-12-10T15:56:00+00:00,25553.5,25647.75,EOD,2,118.75,-0.7937,-379.96,False
2025-12-12,SELL,2025-12-12T15:05:00+00:00,25486.25,25224.25,EOD,1,133.25,1.9662,522.52,False
2025-12-15,SELL,2025-12-15T15:02:00+00:00,25207.25,25254.0,EOD,1,202.75,-0.2306,-94.98,False
2025-12-16,SELL,2025-12-16T15:27:00+00:00,24942.25,24991.75,EOD,1,212.0,-0.2335,-100.48,False
2025-12-17,SELL,2025-12-17T15:36:00+00:00,25228.25,25068.25,EOD,1,219.5,0.7289,318.52,False
2025-12-18,BUY,2025-12-18T15:29:00+00:00,25335.0,25353.0,EOD,1,173.75,0.1036,34.52,False
2025-12-19,BUY,2025-12-19T15:02:00+00:00,25580.0,25540.75,EOD,1,223.0,-0.176,-79.98,False
2025-12-22,SELL,2025-12-22T15:36:00+00:00,25660.25,25711.75,EOD,1,134.5,-0.3829,-104.48,False
2025-12-23,SELL,2025-12-23T15:04:00+00:00,25637.25,25751.25,STOP,2,114.0,-1.0,-458.96,False
2025-12-24,BUY,2025-12-24T15:13:00+00:00,25829.75,25853.5,EOD,5,45.75,0.5191,230.1,False
2025-12-26,SELL,2025-12-26T15:02:00+00:00,25850.75,25881.25,EOD,3,84.5,-0.3609,-187.44,False
2025-12-30,BUY,2025-12-30T16:21:00+00:00,25780.25,25774.25,EOD,2,106.0,-0.0566,-26.96,False
2025-12-31,SELL,2025-12-31T15:19:00+00:00,25569.25,25596.0,EOD,2,122.75,-0.2179,-109.96,False
2026-01-02,SELL,2026-01-02T15:13:00+00:00,25626.25,25376.75,EOD,1,177.5,1.4056,497.52,False
2026-01-05,BUY,2026-01-05T15:29:00+00:00,25675.75,25683.5,EOD,1,137.25,0.0565,14.02,False
2026-01-06,BUY,2026-01-06T15:08:00+00:00,25764.0,25676.25,EOD,1,156.0,-0.5625,-176.98,False
2026-01-07,BUY,2026-01-07T15:33:00+00:00,25884.0,25895.75,EOD,2,113.0,0.104,44.04,False
