date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-11-14,SELL,2025-11-14T14:35:00+00:00,24643.25,24760.25,STOP,1,117.0,-1.0,-235.48,False
2025-12-11,SELL,2025-12-11T14:35:00+00:00,25573.0,25650.25,STOP,1,77.25,-1.0,-155.98,False
2026-01-19,SELL,2026-01-19T14:35:00+00:00,25266.5,25297.0,STOP,3,30.5,-1.0,-187.44,False
2026-03-03,SELL,2026-03-03T14:35:00+00:00,24528.75,24627.0,STOP,1,98.25,-1.0,-197.98,False
2026-03-16,BUY,2026-03-16T13:35:00+00:00,24691.5,24623.0,STOP,1,68.5,-1.0,-138.48,False
2026-03-19,SELL,2026-03-19T13:35:00+00:00,24356.75,24429.25,STOP,1,72.5,-1.0,-146.48,False
2026-03-25,BUY,2026-03-25T13:35:00+00:00,24466.75,24426.0,STOP,2,40.75,-1.0,-165.96,False
2026-03-26,SELL,2026-03-26T13:35:00+00:00,24122.25,24156.25,STOP,3,34.0,-1.0,-208.44,False
2026-03-31,BUY,2026-03-31T13:35:00+00:00,23457.5,23378.75,STOP,1,78.75,-1.0,-158.98,False
2026-04-01,BUY,2026-04-01T13:35:00+00:00,24156.75,24205.5,EOD,1,113.5,0.4295,96.02,False
2026-04-24,BUY,2026-04-24T13:35:00+00:00,27221.25,27176.25,STOP,2,45.0,-1.0,-182.96,False
2026-04-28,SELL,2026-04-28T13:35:00+00:00,27140.0,27162.5,STOP,5,22.5,-1.0,-232.4,True
2026-05-05,BUY,2026-05-05T13:35:00+00:00,28025.75,28119.0,EOD,2,54.75,1.7032,370.04,False
2026-05-06,BUY,2026-05-06T13:35:00+00:00,28444.75,28696.25,EOD,1,108.75,2.3126,501.52,False
2026-05-08,BUY,2026-05-08T13:35:00+00:00,28963.75,29327.5,EOD,1,104.25,3.4892,726.02,False
2026-05-12,SELL,2026-05-12T13:35:00+00:00,29198.25,29227.25,STOP,4,29.0,-1.0,-237.92,False
2026-05-15,SELL,2026-05-15T13:35:00+00:00,29253.75,29291.0,STOP,3,37.25,-1.0,-227.94,False
2026-05-25,BUY,2026-05-25T13:35:00+00:00,29955.0,29939.75,STOP,8,15.25,-1.0,-255.84,False
