date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-06-06,SELL,2025-06-06T15:21:00+00:00,21758.0,21790.0,EOD,1,106.25,-0.3012,-65.48,False
2025-06-09,BUY,2025-06-09T14:10:00+00:00,21823.0,21824.5,EOD,1,72.25,0.0208,1.52,False
2025-06-11,BUY,2025-06-11T14:24:00+00:00,22026.5,22018.75,EOD,1,110.75,-0.07,-16.98,False
2025-06-12,BUY,2025-06-12T14:08:00+00:00,21894.0,21917.25,EOD,1,75.5,0.3079,45.02,False
2025-06-17,BUY,2025-06-17T14:12:00+00:00,21889.5,21864.25,EOD,1,87.25,-0.2894,-51.98,False
2025-06-18,BUY,2025-06-18T14:09:00+00:00,22036.5,22049.75,EOD,1,110.25,0.1202,25.02,False
2025-06-24,BUY,2025-06-24T14:43:00+00:00,22338.25,22372.75,EOD,1,78.25,0.4409,67.52,False
2025-06-25,SELL,2025-06-25T14:15:00+00:00,22474.5,22462.5,EOD,1,73.75,0.1627,22.52,False
2025-06-26,BUY,2025-06-26T14:22:00+00:00,22570.5,22565.25,EOD,1,94.5,-0.0556,-11.98,False
2025-06-27,BUY,2025-06-27T14:02:00+00:00,22788.75,22792.5,EOD,1,103.5,0.0362,6.02,False
2025-07-01,BUY,2025-07-01T14:16:00+00:00,22844.0,22780.0,STOP,1,64.0,-1.0,-129.48,False
2025-07-02,BUY,2025-07-02T14:04:00+00:00,22737.25,22803.5,EOD,1,86.0,0.7703,131.02,False
2025-07-03,BUY,2025-07-03T14:02:00+00:00,23024.25,23066.75,EOD,1,94.0,0.4521,83.52,False
2025-07-04,BUY,2025-07-04T14:31:00+00:00,22938.75,22925.0,EOD,2,50.75,-0.2709,-57.96,False
2025-07-07,SELL,2025-07-07T14:57:00+00:00,22890.75,22920.5,EOD,1,86.75,-0.3429,-60.98,False
2025-07-08,SELL,2025-07-08T14:06:00+00:00,22875.75,22868.75,EOD,1,67.75,0.1033,12.52,False
2025-07-09,BUY,2025-07-09T14:02:00+00:00,23104.25,22978.0,STOP,1,126.25,-1.0,-253.98,False
2025-07-11,BUY,2025-07-11T14:08:00+00:00,22971.0,22950.0,EOD,1,108.0,-0.1944,-43.48,False
2025-07-15,SELL,2025-07-15T14:53:00+00:00,23118.0,23168.5,EOD,1,104.75,-0.4821,-102.48,False
