date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-01-02,BUY,2025-01-02T15:05:00+00:00,21413.0,21166.5,STOP,1,246.5,-1.0,-494.48,False
2025-01-03,SELL,2025-01-03T15:22:00+00:00,21270.0,21434.5,STOP,1,164.5,-1.0,-330.48,False
2025-01-06,BUY,2025-01-06T15:15:00+00:00,21853.0,21723.5,STOP,1,129.5,-1.0,-260.48,False
2025-01-07,SELL,2025-01-07T15:02:00+00:00,21622.5,21357.25,EOD,1,183.5,1.4455,529.02,False
2025-01-08,BUY,2025-01-08T15:03:00+00:00,21392.75,21286.0,STOP,2,106.75,-1.0,-429.96,False
2025-01-10,SELL,2025-01-10T15:02:00+00:00,20961.0,21042.0,EOD,1,236.25,-0.3429,-163.48,False
2025-01-13,BUY,2025-01-13T15:07:00+00:00,20850.5,20935.5,EOD,1,148.5,0.5724,168.52,False
2025-01-14,SELL,2025-01-14T15:40:00+00:00,20954.75,20893.0,EOD,1,175.0,0.3529,122.02,False
2025-01-15,BUY,2025-01-15T15:02:00+00:00,21362.0,21404.25,EOD,1,175.25,0.2411,83.02,False
2025-01-16,SELL,2025-01-16T15:02:00+00:00,21354.0,21291.75,EOD,1,144.0,0.4323,123.02,False
2025-01-17,BUY,2025-01-17T18:13:00+00:00,21656.25,21626.5,EOD,1,169.25,-0.1758,-60.98,False
2025-01-20,SELL,2025-01-20T15:17:00+00:00,21709.75,21683.0,EOD,3,69.0,0.3877,156.06,False
2025-01-21,SELL,2025-01-21T15:12:00+00:00,21565.75,21718.25,STOP,1,152.5,-1.0,-306.48,False
2025-01-22,BUY,2025-01-22T15:13:00+00:00,22032.25,22015.75,EOD,1,129.75,-0.1272,-34.48,False
2025-01-23,BUY,2025-01-23T15:35:00+00:00,21920.75,22005.75,EOD,4,54.75,1.5525,674.08,False
2025-01-24,SELL,2025-01-24T15:21:00+00:00,21995.25,21897.5,EOD,3,83.0,1.1777,582.06,False
2025-01-27,BUY,2025-01-27T15:29:00+00:00,21350.5,21109.0,STOP,1,241.5,-1.0,-484.48,False
